TaskID,SourceRegion,AssignedRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,TaskType,NetworkLatency_ms,RunID,Question,Region,Available_GPU
46280,RegionE,RegionE,2381,2381.0,2386.8,5.8,76,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
42499,RegionB,RegionB,2381,2381.0,2387.1,6.1,71,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
31480,RegionD,RegionD,2381,2381.0,2386.016666666667,5.016666666666667,84,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
20139,RegionD,RegionD,2381,2381.0,2384.4166666666665,3.4166666666666665,71,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
47509,RegionF,RegionF,2381,2382.0,2384.633333333333,2.6333333333333333,71,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
12181,RegionC,RegionC,2381,2381.0,2383.366666666667,2.3666666666666667,68,AITraining,5.0,base.q1.sched.s20260908,q1,RegionC,540
13587,RegionD,RegionD,2381,2381.0,2387.5333333333333,6.533333333333333,23,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
18720,RegionF,RegionF,2381,2382.0,2382.866666666667,0.8666666666666667,120,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
31191,RegionD,RegionD,2382,2382.0,2384.5833333333335,2.5833333333333335,65,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
47419,RegionC,RegionC,2382,2382.0,2384.25,2.25,67,AITraining,5.0,base.q1.sched.s20260908,q1,RegionC,540
10704,RegionF,RegionF,2382,2382.0,2383.0833333333335,1.0833333333333333,110,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
32894,RegionF,RegionF,2382,2382.0,2383.5333333333333,1.5333333333333334,70,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
5845,RegionD,RegionD,2382,2382.0,2383.516666666667,1.5166666666666666,26,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
22175,RegionE,RegionE,2383,2383.0,2389.516666666667,6.516666666666667,112,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
34834,RegionE,RegionE,2383,2383.0,2386.616666666667,3.6166666666666667,123,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
45771,RegionF,RegionF,2383,2383.0,2387.616666666667,4.616666666666666,77,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
12755,RegionE,RegionE,2383,2383.0,2386.05,3.05,51,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
11304,RegionD,RegionD,2383,2383.0,2384.1666666666665,1.1666666666666667,112,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
30900,RegionF,RegionF,2383,2383.0,2385.1833333333334,2.183333333333333,36,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
34377,RegionF,RegionF,2383,2383.0,2383.733333333333,0.7333333333333333,46,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
27109,RegionF,RegionF,2384,2384.0,2389.0,5.0,99,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
49968,RegionE,RegionE,2384,2384.0,2387.866666666667,3.8666666666666667,120,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
44983,RegionF,RegionF,2384,2384.0,2388.983333333333,4.983333333333333,80,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
10306,RegionD,RegionD,2384,2384.0,2388.5333333333333,4.533333333333333,68,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
34201,RegionB,RegionB,2384,2384.0,2385.9333333333334,1.9333333333333333,78,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
46582,RegionE,RegionE,2384,2384.0,2385.05,1.05,33,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
28388,RegionF,RegionF,2385,2385.0,2389.8,4.8,85,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
23514,RegionF,RegionF,2385,2385.0,2388.85,3.85,76,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
35571,RegionF,RegionF,2385,2385.0,2387.1,2.1,111,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
18325,RegionF,RegionF,2385,2385.0,2388.45,3.45,58,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
22705,RegionE,RegionE,2385,2385.0,2387.25,2.25,80,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
26590,RegionF,RegionF,2385,2385.0,2389.9166666666665,4.916666666666667,27,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
5277,RegionE,RegionE,2385,2385.0,2386.4666666666667,1.4666666666666666,64,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
28123,RegionD,RegionD,2385,2385.0,2388.116666666667,3.1166666666666667,30,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
4599,RegionD,RegionD,2385,2385.0,2387.1666666666665,2.1666666666666665,34,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
43153,RegionF,RegionF,2385,2385.0,2386.3166666666666,1.3166666666666667,36,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
46192,RegionB,RegionB,2386,2386.0,2389.3,3.3,113,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
22852,RegionF,RegionF,2386,2386.0,2391.75,5.75,62,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
2055,RegionD,RegionD,2386,2386.0,2388.6666666666665,2.6666666666666665,116,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
15694,RegionE,RegionE,2386,2386.0,2388.866666666667,2.8666666666666667,63,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
22937,RegionF,RegionF,2386,2386.0,2388.2833333333333,2.283333333333333,52,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
10275,RegionE,RegionE,2386,2386.0,2388.0833333333335,2.0833333333333335,38,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
36680,RegionF,RegionF,2387,2387.0,2392.983333333333,5.983333333333333,118,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
30583,RegionE,RegionE,2387,2387.0,2390.9,3.9,121,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
32656,RegionE,RegionE,2387,2387.0,2392.633333333333,5.633333333333334,76,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
9535,RegionE,RegionE,2387,2387.0,2392.633333333333,5.633333333333334,58,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
38944,RegionC,RegionC,2387,2387.0,2390.1,3.1,91,AITraining,5.0,base.q1.sched.s20260908,q1,RegionC,540
19584,RegionE,RegionE,2387,2387.0,2392.8166666666666,5.816666666666666,43,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
17181,RegionD,RegionD,2387,2387.0,2388.7,1.7,82,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
27713,RegionF,RegionF,2387,2387.0,2388.5333333333333,1.5333333333333334,87,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
41737,RegionF,RegionF,2387,2387.0,2393.0666666666666,6.066666666666666,21,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
36369,RegionE,RegionE,2387,2387.0,2388.633333333333,1.6333333333333333,70,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
31709,RegionD,RegionD,2387,2387.0,2389.4666666666667,2.466666666666667,44,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
21356,RegionF,RegionF,2388,2388.0,2393.133333333333,5.133333333333334,125,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
1264,RegionF,RegionF,2388,2388.0,2392.7,4.7,113,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
27293,RegionF,RegionF,2388,2388.0,2393.3333333333335,5.333333333333333,50,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
21837,RegionD,RegionD,2388,2388.0,2392.266666666667,4.266666666666667,59,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
43266,RegionA,RegionA,2388,2388.0,2388.983333333333,0.9833333333333333,103,AITraining,5.0,base.q1.sched.s20260908,q1,RegionA,630
17991,RegionF,RegionF,2388,2389.0,2391.266666666667,2.2666666666666666,26,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
35545,RegionF,RegionF,2388,2389.0,2390.383333333333,1.3833333333333333,31,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
23936,RegionD,RegionD,2389,2389.0,2392.8333333333335,3.8333333333333335,127,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
14749,RegionE,RegionE,2389,2389.0,2392.15,3.15,97,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
13747,RegionF,RegionF,2389,2389.0,2395.6,6.6,41,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
5727,RegionD,RegionD,2389,2389.0,2391.3166666666666,2.316666666666667,82,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
33779,RegionE,RegionE,2389,2389.0,2394.1,5.1,31,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
34647,RegionB,RegionB,2389,2389.0,2391.3,2.3,59,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
47013,RegionD,RegionD,2389,2389.0,2389.1666666666665,0.16666666666666666,67,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
46424,RegionD,RegionD,2390,2390.0,2396.0666666666666,6.066666666666666,120,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
16513,RegionE,RegionE,2390,2390.0,2395.8333333333335,5.833333333333333,107,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
3782,RegionE,RegionE,2390,2390.0,2395.766666666667,5.766666666666667,89,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
17233,RegionD,RegionD,2390,2390.0,2393.8,3.8,122,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
15675,RegionF,RegionF,2390,2390.0,2392.983333333333,2.9833333333333334,87,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
2167,RegionD,RegionD,2390,2390.0,2394.15,4.15,57,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
8760,RegionE,RegionE,2390,2390.0,2394.5833333333335,4.583333333333333,44,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
29364,RegionE,RegionE,2390,2390.0,2391.2833333333333,1.2833333333333334,111,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
26136,RegionE,RegionE,2390,2390.0,2390.866666666667,0.8666666666666667,120,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
25795,RegionE,RegionE,2390,2390.0,2391.7166666666667,1.7166666666666666,46,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
25763,RegionE,RegionE,2391,2391.0,2395.8333333333335,4.833333333333333,114,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
6876,RegionD,RegionD,2391,2391.0,2397.5,6.5,52,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
4930,RegionE,RegionE,2391,2391.0,2396.866666666667,5.866666666666666,50,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
13836,RegionD,RegionD,2391,2391.0,2397.4,6.4,40,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
17898,RegionE,RegionE,2391,2391.0,2393.65,2.65,78,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
30452,RegionE,RegionE,2391,2391.0,2394.3,3.3,55,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
38937,RegionB,RegionB,2391,2391.0,2396.266666666667,5.266666666666667,31,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
41410,RegionB,RegionB,2391,2391.0,2397.5666666666666,6.566666666666666,23,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
31011,RegionF,RegionF,2391,2391.0,2393.016666666667,2.0166666666666666,58,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
12397,RegionA,RegionA,2391,2391.0,2391.616666666667,0.6166666666666667,101,AITraining,5.0,base.q1.sched.s20260908,q1,RegionA,630
27637,RegionD,RegionD,2391,2391.0,2391.516666666667,0.5166666666666667,50,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
17673,RegionD,RegionD,2392,2392.0,2398.616666666667,6.616666666666666,124,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
47090,RegionF,RegionF,2392,2392.0,2397.2166666666667,5.216666666666667,98,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
19387,RegionE,RegionE,2392,2392.0,2395.766666666667,3.7666666666666666,104,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
38208,RegionF,RegionF,2392,2392.0,2393.766666666667,1.7666666666666666,122,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
1371,RegionC,RegionC,2392,2392.0,2397.5833333333335,5.583333333333333,18,AITraining,5.0,base.q1.sched.s20260908,q1,RegionC,540
2517,RegionF,RegionF,2392,2392.0,2394.733333333333,2.7333333333333334,30,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
8915,RegionD,RegionD,2392,2392.0,2392.8166666666666,0.8166666666666667,97,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
28664,RegionF,RegionF,2393,2393.0,2399.25,6.25,96,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
16699,RegionF,RegionF,2393,2393.0,2394.7,1.7,127,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
41990,RegionD,RegionD,2393,2393.0,2393.4166666666665,0.4166666666666667,22,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
14619,RegionF,RegionF,2394,2394.0,2400.616666666667,6.616666666666666,117,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
15921,RegionD,RegionD,2394,2394.0,2397.9166666666665,3.9166666666666665,127,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
6438,RegionE,RegionE,2394,2394.0,2398.95,4.95,98,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
31076,RegionE,RegionE,2394,2394.0,2400.366666666667,6.366666666666666,67,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
39669,RegionE,RegionE,2394,2394.0,2398.5333333333333,4.533333333333333,77,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
42018,RegionF,RegionF,2394,2394.0,2397.5666666666666,3.566666666666667,64,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
21451,RegionD,RegionD,2394,2394.0,2398.2166666666667,4.216666666666667,34,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
13376,RegionD,RegionD,2394,2394.0,2396.383333333333,2.3833333333333333,53,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
41146,RegionF,RegionF,2394,2394.0,2395.7166666666667,1.7166666666666666,57,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
56,RegionE,RegionE,2394,2394.0,2398.0,4.0,19,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
36863,RegionF,RegionF,2394,2394.0,2394.516666666667,0.5166666666666667,101,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
7372,RegionF,RegionF,2395,2395.0,2399.1,4.1,104,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
5435,RegionE,RegionE,2395,2395.0,2397.95,2.95,116,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
49640,RegionE,RegionE,2395,2395.0,2399.05,4.05,54,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
24073,RegionB,RegionB,2395,2395.0,2396.5333333333333,1.5333333333333334,110,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
46011,RegionE,RegionE,2395,2395.0,2396.9666666666667,1.9666666666666666,66,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
22576,RegionF,RegionF,2395,2395.0,2398.0833333333335,3.0833333333333335,16,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
32241,RegionD,RegionD,2395,2395.0,2395.233333333333,0.23333333333333334,112,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
6767,RegionF,RegionF,2395,2395.0,2395.7,0.7,29,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
39773,RegionE,RegionE,2395,2395.0,2395.5666666666666,0.5666666666666667,33,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
46184,RegionF,RegionF,2396,2396.0,2402.5,6.5,99,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
38786,RegionA,RegionA,2396,2396.0,2402.633333333333,6.633333333333334,95,AITraining,5.0,base.q1.sched.s20260908,q1,RegionA,630
14844,RegionB,RegionB,2396,2396.0,2400.15,4.15,51,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
14578,RegionE,RegionE,2396,2396.0,2402.25,6.25,31,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
27964,RegionD,RegionD,2396,2396.0,2402.4166666666665,6.416666666666667,25,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
14868,RegionF,RegionF,2396,2396.0,2402.45,6.45,22,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
28753,RegionE,RegionE,2396,2396.0,2397.75,1.75,74,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
48837,RegionD,RegionD,2396,2396.0,2399.85,3.85,23,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
37857,RegionD,RegionD,2396,2396.0,2397.9166666666665,1.9166666666666667,42,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
36157,RegionD,RegionD,2396,2396.0,2396.7833333333333,0.7833333333333333,86,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
15916,RegionE,RegionE,2397,2397.0,2400.383333333333,3.3833333333333333,81,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
49550,RegionA,RegionA,2397,2397.0,2399.0,2.0,120,AITraining,5.0,base.q1.sched.s20260908,q1,RegionA,630
21730,RegionF,RegionF,2397,2397.0,2401.8166666666666,4.816666666666666,49,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
47435,RegionE,RegionE,2397,2397.0,2403.516666666667,6.516666666666667,28,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
49575,RegionF,RegionF,2397,2397.0,2400.2166666666667,3.216666666666667,27,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
38408,RegionD,RegionD,2397,2397.0,2399.2833333333333,2.283333333333333,37,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
49609,RegionA,RegionA,2397,2397.0,2398.1666666666665,1.1666666666666667,38,AITraining,5.0,base.q1.sched.s20260908,q1,RegionA,630
9572,RegionD,RegionD,2398,2398.0,2404.0666666666666,6.066666666666666,123,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
19289,RegionE,RegionE,2398,2398.0,2404.016666666667,6.016666666666667,121,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
43423,RegionF,RegionF,2398,2398.0,2403.5,5.5,122,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
46823,RegionD,RegionD,2398,2398.0,2400.983333333333,2.9833333333333334,109,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
33770,RegionD,RegionD,2398,2398.0,2400.3333333333335,2.3333333333333335,88,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
37758,RegionD,RegionD,2398,2398.0,2402.7833333333333,4.783333333333333,25,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
2473,RegionC,RegionC,2398,2398.0,2403.8333333333335,5.833333333333333,16,AITraining,5.0,base.q1.sched.s20260908,q1,RegionC,540
23421,RegionE,RegionE,2398,2398.0,2402.4,4.4,19,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
4353,RegionE,RegionE,2398,2398.0,2401.7,3.7,21,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
48528,RegionD,RegionD,2398,2398.0,2399.516666666667,1.5166666666666666,36,AITraining,5.0,base.q1.sched.s20260908,q1,RegionD,1472
30449,RegionB,RegionB,2398,2398.0,2398.266666666667,0.26666666666666666,44,AITraining,5.0,base.q1.sched.s20260908,q1,RegionB,585
38894,RegionE,RegionE,2399,2399.0,2405.15,6.15,115,AITraining,5.0,base.q1.sched.s20260908,q1,RegionE,1012
48579,RegionF,RegionF,2399,2399.0,2401.5,2.5,119,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
7857,RegionF,RegionF,2399,2399.0,2400.2833333333333,1.2833333333333334,115,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
42578,RegionC,RegionC,2399,2399.0,2402.9166666666665,3.9166666666666665,37,AITraining,5.0,base.q1.sched.s20260908,q1,RegionC,540
1455,RegionF,RegionF,2399,2399.0,2401.733333333333,2.7333333333333334,37,AITraining,5.0,base.q1.sched.s20260908,q1,RegionF,966
