,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
1318,380.74049955000015,401.73299999999983,408.79740046000046,363.21279957333394,332.31250000000017,368.75719957666684
1319,429.32700045000024,398.6820004499997,409.1423999999999,419.6224004266669,442.48749999999995,394.4873999999994
1320,452.15550045000003,462.5775004499998,468.41340046000005,440.52479957333446,410.09999958333196,446.54470000000055
1321,520.9515,506.4929999999997,536.5439999999987,488.4992000000005,488.7874995833305,475.7038999999976
1322,544.32,531.3600000000001,536.544,503.3727995733358,508.97499958333174,459.2193004233302
1323,544.3199999999985,531.3600004499998,536.5439995399998,594.4447995733308,547.9499995833305,576.1609004233331
1324,544.32,531.3599999999984,536.5439999999999,527.2319995733316,562.0125004166666,574.4210004233322
1325,544.3199999999999,531.3599999999999,536.5439995399971,637.3631999999989,559.6499995833306,559.6890004233329
1326,544.3199995500001,531.3599999999998,536.54399954,584.7807999999991,598.3375004166667,614.819699999999
1327,544.3199995500001,531.3600000000012,536.54400046,613.2863995733329,551.6375,625.0177995766664
1328,544.3200004500004,531.36,536.5440004599996,600.025599573333,575.5499995833328,576.3895
1329,544.32,531.35999955,536.544,578.3936004266632,553.6624995833329,530.2630999999977
1330,544.3199999999979,531.3600004500001,536.5439995399998,543.206399573334,525.0625000000001,538.2768004233379
1331,482.2199999999997,531.3599995500001,536.544,480.6656004266655,476.6375000000002,480.40290042333197
1332,483.3539995500001,440.4239999999993,471.39282000000065,435.46880000000004,480.4750004166649,440.52489999999995
1333,459.5319000000002,456.02865044999794,470.72490000000016,436.5619199999999,459.33750000000043,431.5155204233316
1334,427.95404954999833,421.8493504500001,425.0703595400005,391.2960004266653,400.70874999999864,408.79395000000034
1335,386.90730000000076,393.21990045000155,401.29020045999835,368.5452799999982,324.0749995833319,362.7234295766666
1336,333.78750045000027,339.64379954999936,336.5957995400022,350.6816004266687,304.8750004166669,311.98185042333347
1337,286.2405004500003,297.72899954999997,327.75000045999997,314.9056004266667,247.474999583334,316.3824000000001
1338,311.4990004500001,315.71099999999984,331.4207995399998,316.326399573333,273.5000004166657,263.0550995766663
1339,304.54649954999985,301.7385000000001,343.7303999999999,317.92639957333347,305.46249958333544,302.1203004233349
1340,341.4285,341.76600045000026,336.4440000000023,307.0719995733352,340.58749999999964,302.86960000000033
1341,351.75600045000004,378.5805004499999,384.34380000000004,327.3216004266666,296.43749999999807,347.9292004233341
1342,404.8380000000001,428.63849955,388.8426000000001,383.62880000000047,402.97500041666746,356.9588999999985
1343,432.9719995499977,467.76149954999966,435.10020046,422.7583995733349,389.12499958333365,399.2371995766661
1344,460.2555004499999,491.75099999999986,487.18139999999994,444.4032004266658,451.26249958333426,475.58959957666684
1345,526.2840000000001,504.38700000000017,523.1166004599988,495.5264,465.0125004166641,481.9650004233329
1346,544.3200004499994,531.3600004500003,536.544,514.7007999999983,528.6749999999982,540.6517004233344
1347,544.3199999999999,531.3599995500015,536.544,557.568000000002,526.1499999999999,524.5354004233329
1348,544.32,531.35999955,536.54400046,566.4768004266663,558.9250004166662,563.4100995766665
1349,544.3199995499997,531.3600000000001,536.5440004599998,585.9839995733316,568.4874999999993,584.5429004233375
1350,544.3200000000002,531.359999999999,536.5439995400002,575.6032000000001,555.8124995833316,613.4353999999965
1351,544.32000045,531.3600000000018,536.5439995399997,575.8591999999987,553.5124995833312,617.3723995766645
1352,544.3199995500001,531.36,536.544,591.8847995733346,556.3375000000001,548.7289004233322
1353,544.31999955,531.3600004500001,536.5439995399998,568.6271995733337,545.3375004166672,564.3626000000019
1354,543.3344995499999,531.3600000000005,536.5440004599998,506.52160042666804,522.0750000000027,532.3205000000036
1355,519.453,512.0955000000001,508.84739999999965,479.2064000000024,495.6625004166659,500.3165
1356,460.06649955000023,485.77185000000003,508.43340000000035,448.4095995733317,440.2612504166632,467.9696000000009
1357,459.82485045000095,477.7623,475.71359999999845,411.3664000000012,412.1025,438.1347595766649
1358,412.75574954999996,429.2338499999999,438.7433999999997,391.99999957333335,405.2537504166648,385.14019957666704
1359,351.66149955000037,379.6064999999998,398.97318046,371.57760000000155,365.1862499999976,361.21848
1360,351.3928504500002,360.6120000000009,333.1899599999999,313.87136042666543,284.4625004166646,300.6979004233319
1361,302.0760004499999,304.9784995500001,312.7356,323.5968000000013,298.44999958333364,297.2942995766669
1362,299.4975000000001,323.7299995500017,340.55640045999996,274.1375999999985,297.73749999999967,296.8243999999982
1363,309.31199954999965,316.49399999999997,325.73519953999994,270.3872000000029,288.33749999999975,295.49089957666683
1364,300.6855004499997,330.5475000000001,357.6270004599999,341.9392004266664,302.1875,293.5859004233335
1365,340.7265000000001,345.76200045000036,379.59659999999997,317.1200000000011,322.9125000000016,294.779699999999
1366,389.6639999999995,393.01200045000013,377.85779954,362.45760042666757,370.4749995833336,375.47550042333575
1367,434.9565,450.171,375.4566004599997,389.95200000000034,410.7125000000012,402.327533333333
1368,483.2190004499999,457.2585000000025,507.9089999999981,477.00480000000005,438.125,471.8388666666684
1369,533.70899955,515.3085,520.6739999999999,502.65599957333353,480.27500041666633,466.991700000003
1370,526.7970004500016,531.359999999998,536.5439995399998,526.3872,490.09999999999985,510.40030042333217
1371,544.3200004500001,531.3600000000002,536.54399954,556.6591995733363,526.825,524.357600423334
1372,544.3199995499999,531.3599999999991,536.5440000000001,604.1344004266681,566.5125000000003,585.139800423335
1373,544.3199999999999,531.359999549998,536.5439999999998,617.7408004266663,579.5750004166673,559.8921995766661
1374,544.319999999998,531.3599999999964,536.54399954,600.1663999999993,570.274999583333,591.8200000000018
1375,544.31999955,531.35999955,536.5439995400001,575.2319999999985,577.5624995833311,573.1509999999992
1376,544.3200004500001,531.3599999999998,536.54400046,581.1456004266633,557.0750004166673,559.6382
1377,544.3200004500001,531.3600004500003,536.5440004600008,573.811200426665,536.0250004166686,605.3962995766655
1378,544.32,531.36000045,536.5439995400002,532.7872004266677,510.8250004166669,523.9765999999984
1379,544.3200000000024,519.5610004499994,519.1145995400007,482.54719957333117,464.6374995833324,471.182700000001
1380,470.50200044999804,472.82399954999914,501.00900045999975,420.7360000000017,432.88749958333625,416.00120042333543
1381,461.0898004500001,438.82829999999996,450.58380000000005,443.8271999999991,411.5237500000005,441.9549195766664
1382,421.7939995500001,430.1235004499998,459.1259995400002,401.6896000000015,400.361249583333,419.52036957666684
1383,352.5929995500001,372.7795495499997,387.91800000000006,362.4281600000015,347.94749999999857,369.69700000000046
1384,350.0023504499999,327.26699955,353.7215995400002,328.0384004266681,308.21499999999963,319.1256004233367
1385,322.4340000000029,319.1670000000019,318.7110004599999,281.67679957333223,315.9374999999988,278.85389957666666
1386,286.71299955000035,323.06849954999876,307.7400004600003,321.1136004266644,273.312500416667,264.680699576667
1387,304.262999549998,311.66099954999976,318.40739999999994,301.2095999999973,303.41250000000076,284.81020042333347
1388,301.8734999999999,333.1664995500002,326.1768000000009,332.71039957333613,286.5125004166668,314.7949000000012
1389,385.8570000000001,390.9329995500001,382.2323999999998,348.45439957333474,328.91249958333333,334.94980042333486
1390,404.79750045,392.6745,391.14719999999994,386.9952000000018,346.43750041666567,381.6984995766643
1391,382.67100044999717,419.3505000000001,447.561600459998,409.89439999999865,383.0499995833324,385.825999576666
1392,449.3339999999996,486.48600000000096,478.4597999999998,449.35679957333394,422.62500041666493,433.9335999999997
1393,489.92849999999993,511.97400045000006,519.3216,479.21920000000006,454.1124999999987,471.3605004233332
1394,544.3199995500001,531.3599995500001,536.544,499.8400000000022,528.4624999999991,549.567099576667
1395,544.3200000000002,531.3600000000002,536.5440004600009,560.2687999999985,561.6499999999995,534.7843000000006
1396,544.32,531.36,536.5440000000001,612.5056000000001,558.050000000001,551.2181000000033
1397,544.3200004500002,531.3600000000002,536.5439995400001,592.2687995733334,593.5999999999992,617.7788004233315
1398,544.32,531.3599999999998,536.5439995400002,612.9407995733333,603.7749999999982,590.2706004233331
1399,544.3199999999998,531.36,536.54400046,570.5087995733352,576.7750000000019,591.0199
1400,544.3199995499981,531.3599995500001,536.5439995400001,585.1776004266695,606.4750004166676,586.6891995766656
1401,544.3199995500001,531.36000045,536.544,543.846399573334,525.250000416669,531.7744000000014
1402,543.8879995500001,531.36,536.5440000000002,543.7824000000004,480.5874995833333,509.15569957666906
1403,499.02750045,460.4984999999999,526.4148000000012,471.3343995733346,457.7375004166675,489.03890000000166
1404,498.0419999999991,465.5259000000002,482.4203999999997,458.8288004266675,464.2375004166681,444.50000042333363
1405,441.9089995499999,433.57949999999954,450.71214,432.50176042666624,419.9700000000002,427.7106000000004
1406,428.1066004500003,433.4053495499999,434.91941954000043,397.40544000000193,391.8637495833327,393.86890957666697
1407,387.60255044999764,410.6834995500001,411.09786045999994,361.82143957333443,372.74375,357.80472042333656
1408,336.45915045,328.90860000000004,349.2090000000001,330.11455957333106,322.48750041666665,315.8540800000005
1409,290.2095004499999,316.44000000000005,328.13639999999987,303.5007999999985,295.83749999999884,312.2675999999977
1410,327.76650045,295.9605000000008,282.78959999999955,277.17120042666744,313.08749999999964,335.14029999999997
1411,320.1795,318.6270004500011,324.4242004599999,298.5344000000009,294.2624995833335,355.5618999999986
1412,357.1290000000001,324.91799955000005,339.1212004600006,304.33279999999985,311.16250000000207,294.09389957666247
1413,362.09700045000005,359.64000045,371.4408,357.81119957333345,317.17500000000166,302.56479999999937
1414,375.7859995500002,384.0615,421.24500045999997,390.3999999999988,340.06250041666766,388.3533000000009
1415,435.5775000000001,421.09199999999953,456.17280046000013,372.08319999999935,387.88750041666754,404.8125
1416,445.67549955000015,457.6094999999994,482.1443995399992,447.1679995733331,478.63749958333335,431.165
1417,513.3374999999997,507.1274999999985,536.544,493.9392004266684,452.8625,493.4585004233335
1418,544.3200004499986,531.3599995500001,536.5439999999999,505.35679957333184,506.04999958333326,502.297699999999
1419,544.3200000000003,531.3600000000008,536.5439999999999,555.1104000000001,514.6125,561.2129995766653
1420,544.3199995499999,531.3600004499993,536.5440004600001,614.0288000000004,590.6125004166668,555.7392999999989
1421,544.3199995500015,531.3600000000013,536.5439995399998,604.3648004266661,544.45,595.0457999999996
1422,544.3199995499969,531.3599995500001,536.5440000000001,577.2543995733341,574.2874999999983,581.0758000000018
1423,544.3200004499998,531.3599995499998,536.544000459999,604.5055999999994,610.4375000000003,582.3458004233331
1424,544.3200004500003,531.36000045,536.5439999999994,565.0560004266664,591.8249999999994,573.7479000000014
1425,544.3199999999996,531.3600000000005,536.5440004600014,560.576000426668,561.9,562.1273995766694
1426,537.5565004500005,531.3599995500001,536.5439995399998,533.6959995733348,515.1874995833341,506.7300004233335
1427,500.52599955000034,503.4554999999994,505.3421995399996,472.1535999999994,474.9500004166664,479.6155004233333
1428,489.63150045,482.517,473.99412,464.3968000000002,400.5125000000009,445.9985995766652
1429,424.6154995500002,459.55350045,459.9650400000011,423.5903995733315,406.77500000000003,410.2734995766673
1430,419.12505045000006,429.2892000000002,437.57867999999996,409.81120042666646,403.8762499999988,404.922989576666
1431,382.31730044999983,381.7759499999999,404.4918,355.0579204266671,369.2499999999987,370.96700000000004
1432,350.8919995499989,332.32949955000004,379.44480045999984,333.18399957333196,300.48750041666716,322.9736995766692
1433,282.67649955,327.90150000000006,338.8728004599998,329.9968004266686,289.20000000000005,313.6138000000031
1434,285.3494995500001,301.6440004500003,313.05299954,279.1680004266659,279.93749958333194,289.3186995766666
1435,313.71299955000006,306.97649955,355.695,298.7648004266668,331.7125004166706,287.55340000000007
1436,343.791,361.74599954999985,358.33079954,356.0703999999995,328.29999999999995,321.2210995766665
1437,382.71149955000004,392.8095,373.02780046000015,371.0208004266701,333.2874995833334,338.8740995766672
1438,382.77900045000007,361.8404995499999,384.70259999999996,358.6816004266674,356.6375,342.25230000000226
1439,420.61950045000026,405.98549999999966,445.71240045999997,418.3039995733304,383.1374995833334,408.0764
1440,467.7345004500004,494.81550044999966,480.97139954000045,466.508800426668,436.50000000000057,439.67399957666754
1441,518.4135000000001,498.7845,523.4064004600004,478.2975999999999,466.6875004166669,478.0279995766683
1442,536.2335000000003,531.3599999999999,533.7563999999998,526.1311995733334,512.7374995833318,500.5578004233336
1443,544.3200004499979,531.3600000000002,536.5439995399996,540.7359995733331,582.6124995833312,558.7491995766667
1444,544.3200004500001,531.3600000000002,536.54400046,572.108799999999,562.537500416664,592.0993995766657
1445,544.32,531.3600000000022,536.544,591.8208004266651,599.8749999999985,591.3119995766696
1446,544.3199995499998,531.3600004500003,536.5439995400003,629.1712000000015,581.1499995833309,609.6254004233336
1447,544.3200004499985,531.3599999999998,536.5440000000001,584.7680004266648,579.4250000000009,611.2002000000015
1448,544.3199995499999,531.3600004500001,536.544000000001,577.3055995733373,573.3375004166656,586.0415
1449,544.3199999999971,531.36,536.5440004599998,573.1584004266668,551.9875,537.1846
1450,538.82549955,531.3600000000002,536.5440000000001,501.55520042667035,482.9625000000003,527.6849995766668
1451,532.9124995499999,493.91100000000023,536.5439995400025,494.9503999999994,472.03750000000156,450.4181995766682
1452,460.78335044999983,503.604,498.9114,454.9376004266648,425.1249995833333,447.9290000000004
1453,452.66310045000023,442.7217004499998,462.49320046000173,398.3487999999982,412.7987495833337,429.6194100000005
1454,415.45304999999956,416.37104955,438.6730195400001,414.83391957333544,396.13750000000044,395.3598895766681
1455,380.14649999999875,396.3478504499995,395.53284045999965,360.58879957333346,360.86000000000024,382.75259999999935
1456,332.51849955000006,341.9684995499998,344.8896,309.70495957333463,328.2875,310.8833000000001
1457,313.91549954999954,349.9605004500002,330.1511995399999,264.0358404266686,307.5874995833337,302.9585004233342
1458,307.78649999999993,319.47750000000167,312.83220046,299.9679999999983,269.06250041666556,299.27549999999997
1459,306.6254995499999,309.2444999999991,334.7604,294.2975995733308,314.3125000000007,297.7515004233325
1460,303.33150045000025,313.06499955000277,304.93859954000004,310.60480042666643,300.71249958333385,346.4940999999982
1461,372.4785,337.986,372.0894004599982,355.0208004266681,327.29999999999995,336.9056
1462,365.83649954999987,403.0695004500001,392.84459954000016,374.47680000000037,352.4500004166648,387.81990042333194
1463,423.5490000000027,384.76349955000006,448.52760000000166,387.96800000000013,410.93750041666647,373.25299999999896
1464,478.70999955000246,526.6620004500002,521.2122004600001,456.8447999999999,468.5499995833333,424.9419995766671
1465,535.7745,511.5960004499998,536.5439999999998,518.2976000000015,477.1874995833346,481.4951004233336
1466,541.0935004500001,531.36000045,536.5439995399994,539.2767995733325,543.1500004166646,518.9981995766668
1467,544.32000045,531.3599995500003,536.5440000000006,594.2655995733313,570.9249995833349,539.3055000000003
1468,544.3199999999998,531.36,536.544,590.5152000000026,546.8750000000005,596.5952004233326
1469,544.3199999999965,531.3599995499992,536.5439995400001,607.6416000000011,597.3125000000013,617.6391004233337
1470,544.32000045,531.3600000000005,536.5439995399997,587.1615999999979,580.6249995833338,571.9445004233347
1471,544.32,531.36,536.5439999999999,587.7120004266687,583.4124999999983,572.1857999999982
1472,544.3200004500003,531.3600000000001,536.5440004599999,568.1535995733329,548.3375000000021,569.0234999999996
1473,544.3199995499997,531.36,536.5440004599999,563.4815999999983,531.1374999999961,558.139599999999
1474,534.924,531.3599995500001,536.5440004599999,542.1183995733329,506.90000000000197,504.38050042333333
1475,532.73700045,512.3249995500004,521.9988,484.7615995733317,469.34999958333594,465.6708995766679
1476,528.9435000000003,490.3335000000001,475.8791999999996,447.28064042666733,438.88749958333347,448.29729957666933
1477,434.55150000000003,438.42599955000003,469.0757999999999,436.8128,412.3874999999999,428.12842999999805
1478,438.2856,433.8913500000001,423.1507800000004,405.22239999999914,388.02624958333513,392.77035957666664
1479,356.00850045000146,386.92080044999943,393.9403204600016,356.2713595733317,352.99374958333385,357.7132799999996
1480,319.97700044999993,326.83500045000005,360.8286,320.4608004266657,313.27500041667054,318.48298042333266
1481,321.47549999999995,325.99800000000005,316.32360046,302.18240042666673,302.82500041666526,300.9518995766666
1482,303.80400044999976,312.1470000000004,311.31419954000023,326.11839999999773,283.487500416667,313.2582
1483,311.37750044999984,319.3695000000016,296.53440000000035,327.3472000000006,308.02499999999924,290.23309999999935
1484,346.65299955000245,345.50550045000006,367.9769999999999,310.4512004266657,304.73749999999995,326.2121995766684
1485,375.4754995500006,379.05299955000004,385.4340000000002,338.5984000000002,298.0999995833338,312.81369957666953
1486,392.37749955,374.3685000000001,414.4553995399998,403.40480042666877,338.1625,373.91340000000065
1487,448.5104999999996,420.05249955,445.9746004600003,426.54720042666776,376.9249995833332,410.7307
1488,495.0450004499999,479.88450000000006,481.60620045999906,443.4175999999963,462.9,430.8856000000023
1489,514.4445000000001,531.36000045,536.5439999999999,502.3871999999987,481.65,488.8483995766669
1490,532.899,531.3599995500002,536.5440004600008,566.3360004266693,483.9374995833313,517.347199576665
1491,544.32,531.36,536.54400046,557.017599573331,560.1375000000005,571.855600423332
1492,544.3199999999999,531.3599999999993,536.5440004600002,614.0160000000018,547.0250000000009,543.0139004233331
1493,544.3199999999996,531.3599995500001,536.5440004599999,596.3007999999993,550.95,604.3422004233331
1494,544.3199999999998,531.36,536.5439995399983,574.9760004266633,581.2500004166662,561.568600423334
1495,544.3200004500001,531.3599995499999,536.5440004600005,603.699200426664,575.4999995833351,589.3816004233344
1496,544.3200004499996,531.3600004499998,536.5439995400014,581.747199573333,542.4624999999993,563.4862995766653
1497,544.3199995499999,531.359999999998,536.5439995400002,550.3871995733352,558.5625000000041,544.6649004233319
1498,529.14600045,531.3600004499999,536.5439995400001,552.8063999999996,517.9749995833317,498.19559999999996
1499,499.54049955000005,492.72299999999797,520.1909999999999,518.4895999999997,493.91250041666717,494.49989999999923
1500,450.68940000000026,473.25600000000026,463.0313999999999,434.41280042666784,435.9,437.5277004233317
1501,444.33495045,449.8551004500001,468.1953595400017,439.6735995733361,411.8837499999986,423.8879000000012
1502,414.38250045000007,402.0637495499996,419.83740045999804,378.73663999999997,394.1674995833331,402.5684099999998
1503,390.89789999999977,386.6292,383.56548,398.14399999999813,356.6112504166655,357.6866099999976
1504,327.7395004500001,344.736,336.44399953999977,325.7599995733344,313.2374995833327,329.1585999999994
1505,323.05500000000075,333.4770000000001,290.5175995399973,260.2368004266665,296.3624995833335,294.2971004233334
1506,324.75599999999986,282.9330004499999,348.1602,311.09120042666643,301.00000000000296,294.894
1507,315.7245,337.58100000000024,325.80420000000004,315.16160042666934,295.5750004166658,318.75729999999993
1508,333.93599955000036,346.1535000000018,364.94099953999995,279.8207995733311,312.05000041666585,311.8357999999995
1509,377.4329995500001,374.111999549999,343.4957999999999,351.8976004266662,331.42499999999984,387.3627000000044
1510,402.9480004499999,393.84900000000005,377.59559999999965,373.516799573335,370.687499583334,377.2535004233334
1511,403.4745004500001,423.23850045000063,427.97940046000014,413.17119999999966,399.8625000000027,413.01670000000115
1512,441.67950000000127,491.8995000000002,491.65259954000015,474.9184004266691,462.82499999999925,460.47660042333274
1513,502.2675004500002,489.0645,536.5440000000001,527.4495999999996,469.2624995833336,498.8432995766665
1514,544.3199999999999,531.3599995500003,536.544,558.976000426666,514.4499999999986,541.4518004233349
1515,544.3200004500001,531.3600004499993,536.5439999999999,539.3151995733352,539.2500004166665,542.8996004233314
1516,544.32,531.3600004500003,536.54399954,588.0447995733371,530.1875004166659,583.0062004233363
1517,544.3199995500008,531.36,536.54400046,639.4751999999997,565.737499583332,593.2042995766686
1518,544.3200004500003,531.3599995500007,536.544000459998,598.6816004266652,586.074999999998,590.2451995766659
1519,544.3200004500003,531.3599995500001,536.5439995399997,596.1215999999993,619.9250004166654,584.0603004233334
1520,544.32,531.3600000000001,536.54400046,560.5376000000008,544.6249995833332,579.018399576666
1521,544.32000045,531.3599995499999,536.5440004599982,556.1087999999985,536.7625004166667,541.7566004233333
1522,534.3840000000001,531.36,536.5440004599998,517.0816000000013,516.6749995833331,494.01729957666464
1523,519.0749995500004,521.5185,514.9745995400001,466.777600426667,493.36249958333326,498.17019957666787
1524,499.2029995499996,467.37000044999996,477.57659953999956,464.153600000001,443.7375004166678,476.3643000000012
1525,456.2230504499999,459.57374999999996,467.41979953999964,434.1222404266664,424.7849995833337,436.4609004233346
1526,408.4586999999992,439.80165000000005,445.52333999999996,403.82592042666863,389.23750000000007,405.86406000000227
1527,397.32119954999996,378.7560004500004,395.5052399999999,361.1750400000003,361.1174995833355,355.9606795766664
1528,340.45650000000114,360.44999955000003,344.29619954000003,318.92480000000006,326.4449995833354,327.7742995766672
1529,294.5565,293.22000045,318.21420000000114,293.86239957333703,312.7625000000002,305.90489999999994
1530,312.687,318.15450044999994,265.5809999999994,301.12000042666585,296.84999958333333,295.0083
1531,304.02000045,311.3234999999995,297.56940046000045,275.468799573332,296.8875000000017,320.26859957666863
1532,348.1919999999999,374.34149955000015,319.59419954000003,323.7120004266677,284.13749958333256,304.3428004233329
1533,353.22750045,345.1679999999998,378.7133999999998,315.481599999997,345.7999999999993,356.0191
1534,405.4454995500011,418.55400000000003,424.3775999999999,355.73759999999874,383.6500004166653,357.6828000000002
1535,424.42650044999993,420.60599955000004,441.07560046,380.33920042666665,391.812500000002,414.78199999999987
1536,529.5914999999997,421.10550044999997,470.31779954000007,476.51839957333107,444.6000004166665,405.3332004233331
1537,490.1444995500001,512.73,525.2004004599991,473.0496004266645,464.44999958333324,475.4625999999989
1538,544.3199995499999,531.36000045,536.543999539999,544.4736004266673,488.38750041666293,523.0621995766643
1539,544.3200000000003,531.36000045,536.5439995399998,571.0591999999999,551.9749999999998,540.2198995766684
1540,544.3200004499998,531.3600004499998,536.5440004599999,597.0304004266677,533.2124995833317,567.0041995766669
1541,544.32,531.359999549999,536.543999999998,599.6672004266662,571.6249999999982,583.438000423334
1542,544.3200000000012,531.3599995499985,536.544,614.131200426667,578.6000004166668,579.6661000000015
1543,544.32000045,531.3599995500001,536.5439995400002,555.3663995733303,574.3125004166683,602.5133995766666
1544,544.3200004500002,531.36,536.5439999999986,571.9807995733352,543.5499995833331,573.5066004233322
1545,544.3199999999994,531.3600004499999,536.5440004599999,547.0591999999975,560.4750004166664,560.285900000002
1546,544.3199999999999,531.3599995500001,536.54400046,554.6111999999989,512.1750000000014,542.3534995766666
1547,531.2924999999998,489.67199955,476.0724004599999,502.05440042666436,500.76250000000095,489.71199957666755
1548,459.83699955000037,491.0625000000003,495.97200045999995,460.74879999999996,427.8249995833311,436.6437804233346
1549,436.05000045,466.63830044999975,445.71239954,439.0540795733345,427.3474999999988,429.9711995766668
1550,412.60320045000043,423.1291499999999,436.0427399999997,394.8211195733323,373.7737504166672,388.10056957666717
1551,375.2406004499999,392.3572495500001,397.2674999999998,359.95007957333576,354.2000004166664,368.0866404233336
1552,354.26700044999995,345.54600045,352.6175999999999,322.31680042666494,329.412499583333,331.3290295766671
1553,294.4485000000007,311.6070004499998,300.5225995399998,298.5344000000002,295.27499999999895,271.1196004233319
1554,273.73949954999955,295.66349955,331.1724004600002,277.5935999999994,272.3875000000006,285.6737999999999
1555,296.25750000000033,345.81600000000003,331.4759995399998,303.0911999999998,280.8375000000007,277.54580042333413
1556,340.0514995500001,371.5064995500006,363.216000459999,331.7760004266662,330.81250041666533,297.7896000000001
1557,389.1374995500002,373.8149995499999,368.17020046,331.6608000000006,326.1000000000004,355.9810004233312
1558,366.2415000000008,366.66000045000004,416.3183999999999,392.21759999999983,357.26250000000005,361.28960042333233
1559,441.5580000000002,435.88799999999924,434.45159954,415.19360042666284,410.1249995833331,405.8030999999998
1560,446.57999955,468.6119995500004,487.9818004599999,449.1776000000016,440.98750041666784,438.4420999999952
1561,512.3250004500001,509.2335000000004,489.6791995399979,468.88959957333736,461.62500041666357,517.8551995766675
1562,543.7395000000001,531.3599999999994,536.54399954,505.29280042666744,513.049999583334,514.273799576667
1563,544.3200004500001,531.3600000000013,536.543999539999,572.9792004266653,536.9374995833322,537.286200423335
1564,544.3200000000002,531.3600004500004,536.54400046,581.2351995733364,593.6749995833337,565.429399576669
1565,544.3200004499998,531.3599995500001,536.5440004599975,630.8095999999991,556.5500004166665,592.7217000000003
1566,544.31999955,531.3600000000001,536.5440004599983,603.9168,578.1875004166668,599.0208995766644
1567,544.32,531.3600004499972,536.54400046,628.1087995733332,576.0624999999989,577.2912004233348
1568,544.3200004499998,531.3599995499999,536.544,561.1904000000001,564.7374995833335,583.1458995766668
1569,544.3200000000005,531.3600004499996,536.5439995399992,582.2464000000001,554.049999999999,568.744099576667
1570,544.3199995500028,531.3600000000002,536.5439999999998,520.1023995733342,544.037499583333,507.3142004233336
1571,467.451000000001,531.36000045,536.544,506.4703999999989,478.1500004166685,458.25409999999863
1572,472.7699995499992,460.7819999999999,470.0141995400005,436.3904,420.31249999999994,433.5272004233314
1573,442.5434995500002,452.0070004500001,480.68159999999995,426.6496004266665,430.5399995833336,419.4682995766683
1574,446.54490045000006,412.53299955,430.61520046000123,400.01535999999936,380.50749958333324,413.856170000001
1575,391.9954495500009,399.7890000000001,395.92200045999977,384.7488004266685,363.9999999999974,347.34499957666696
1576,341.65935045,344.81699999999984,351.73440045999814,328.7935995733323,297.2575,332.82001000000014
1577,299.9969999999996,304.49250045000025,310.4034000000001,319.2832004266656,291.6374999999995,287.70579957666627
1578,310.97249955000007,302.35950045000004,334.52579954,300.0575995733329,273.32499958333494,278.6507
1579,316.9125004499998,300.3479999999998,342.6264,344.6912004266691,273.8124995833348,303.25059957666497
1580,337.7430000000003,388.17900044999976,322.92000046000004,309.1840000000015,334.0374995833323,342.60790042333315
1581,351.2565000000001,377.79749954999784,341.3982,329.11360042666615,346.2000000000014,322.38950042333414
1582,393.12000045000025,404.7165004499996,368.3772000000016,372.18560000000025,362.162500416665,421.7289000000014
1583,419.2289995499998,469.0440004499999,444.7049995400004,403.4816000000014,386.4499995833329,461.01000042333305
1584,470.63699955,488.2815000000001,502.55459953999934,476.4800004266698,427.01250000000016,438.0865004233348
1585,525.5415004500002,531.3599999999999,536.5439995399976,505.8175995733326,464.81249958333416,460.8702995766672
1586,544.3199995500001,531.3599995500001,536.5440000000001,524.1216000000004,500.9499995833332,532.0537999999992
1587,544.32000045,531.3600004499999,536.5440004600008,539.2895995733342,521.9749999999987,526.7705999999979
1588,544.32,531.3599999999998,536.5440004599982,606.6687995733337,568.9874995833338,556.4886004233327
1589,544.3200004500001,531.3600004499999,536.5440004599999,610.5216004266674,589.625,603.1610995766673
1590,544.32,531.3599995500016,536.5440004600002,590.502400426666,567.3999995833345,579.0057000000002
1591,544.32,531.3600004500001,536.5439999999999,566.3231995733327,563.0875004166677,586.282799999999
1592,544.32,531.36000045,536.54400046,601.7280004266678,568.0000004166666,561.1367999999986
1593,544.3200000000002,531.3599999999998,536.54399954,557.2351995733317,549.0875000000001,559.1429004233331
1594,544.32,531.3599999999999,536.5439999999995,543.4112000000029,492.1999995833331,473.0241995766637
1595,501.05249955,501.6330004500001,496.8000000000007,494.911999999997,512.0125000000007,511.4416999999977
1596,494.5589995500017,462.34799955000005,515.0297999999996,450.5984000000007,426.1124995833361,451.3071999999977
1597,442.9025995499978,444.83445000000006,477.97403954000004,409.56032042667,410.4374995833348,420.1160004233327
1598,428.27399999999994,423.2398495500001,441.24534045999985,390.73407957333467,396.31875,399.73249957666206
1599,362.3643000000015,362.87864954999884,391.82340045999985,365.6588795733327,373.4262499999994,360.9593995766676
1600,325.1205000000003,328.65749999999963,341.73354,324.0448004266655,330.5874995833321,337.9215999999998
1601,291.6135004500003,357.68249955000033,336.71999954000006,280.2432004266682,327.05000041666784,313.5376000000003
1602,302.53499999999997,325.9169995499998,349.0433999999999,303.57759957333707,284.18749958333433,249.00890042333305
1603,270.1485004499999,314.3205000000001,330.6479999999997,280.0640004266657,278.41250000000247,344.5255995766665
1604,345.6539995500017,351.2429999999999,332.3592004600002,307.0975999999985,296.2749995833333,293.3573004233318
1605,362.78550000000007,316.9394995499997,366.74880045999925,309.29920042666595,319.88749999999754,313.44870042333093
