TaskID,SourceRegion,AssignedRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,TaskType,NetworkLatency_ms,RunID,Question
18764,RegionD,RegionD,2103,2103.0,2108.6666666666665,5.666666666666667,19,BatchInference,5.0,base.q1.sched.s20260908,q1
33121,RegionC,RegionC,2103,2103.0,2108.5666666666666,5.566666666666666,15,BatchInference,5.0,base.q1.sched.s20260908,q1
32672,RegionF,RegionF,2103,2103.0,2109.1833333333334,6.183333333333334,13,BatchInference,5.0,base.q1.sched.s20260908,q1
47996,RegionA,RegionA,2103,2103.0,2109.1833333333334,6.183333333333334,11,BatchInference,5.0,base.q1.sched.s20260908,q1
17636,RegionD,RegionD,2103,2103.0,2106.0,3.0,18,BatchInference,5.0,base.q1.sched.s20260908,q1
35894,RegionA,RegionA,2103,2103.0,2106.5666666666666,3.566666666666667,11,BatchInference,5.0,base.q1.sched.s20260908,q1
31075,RegionC,RegionC,2103,2103.0,2104.55,1.55,21,BatchInference,5.0,base.q1.sched.s20260908,q1
12694,RegionB,RegionB,2104,2104.0,2107.8333333333335,3.8333333333333335,13,BatchInference,5.0,base.q1.sched.s20260908,q1
32397,RegionA,RegionA,2104,2104.0,2105.516666666667,1.5166666666666666,18,BatchInference,5.0,base.q1.sched.s20260908,q1
42511,RegionF,RegionF,2104,2104.0,2108.483333333333,4.483333333333333,5,BatchInference,5.0,base.q1.sched.s20260908,q1
2447,RegionA,RegionA,2104,2104.0,2104.45,0.45,20,BatchInference,5.0,base.q1.sched.s20260908,q1
18917,RegionA,RegionA,2105,2105.0,2108.15,3.15,15,BatchInference,5.0,base.q1.sched.s20260908,q1
15759,RegionD,RegionD,2105,2105.0,2108.9333333333334,3.933333333333333,9,BatchInference,5.0,base.q1.sched.s20260908,q1
29206,RegionD,RegionD,2105,2105.0,2109.5333333333333,4.533333333333333,7,BatchInference,5.0,base.q1.sched.s20260908,q1
27397,RegionE,RegionE,2105,2105.0,2105.8166666666666,0.8166666666666667,13,BatchInference,5.0,base.q1.sched.s20260908,q1
9082,RegionD,RegionD,2105,2105.0,2105.85,0.85,8,BatchInference,5.0,base.q1.sched.s20260908,q1
16568,RegionF,RegionF,2105,2105.0,2105.6666666666665,0.6666666666666666,8,BatchInference,5.0,base.q1.sched.s20260908,q1
17158,RegionE,RegionE,2106,2106.0,2112.0333333333333,6.033333333333333,21,BatchInference,5.0,base.q1.sched.s20260908,q1
7551,RegionB,RegionB,2106,2106.0,2110.6833333333334,4.683333333333334,21,BatchInference,5.0,base.q1.sched.s20260908,q1
47188,RegionF,RegionF,2106,2106.0,2111.8166666666666,5.816666666666666,15,BatchInference,5.0,base.q1.sched.s20260908,q1
38935,RegionE,RegionE,2106,2106.0,2111.6666666666665,5.666666666666667,15,BatchInference,5.0,base.q1.sched.s20260908,q1
38387,RegionB,RegionB,2106,2106.0,2110.35,4.35,16,BatchInference,5.0,base.q1.sched.s20260908,q1
47745,RegionE,RegionE,2106,2106.0,2107.5833333333335,1.5833333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
14414,RegionC,RegionC,2106,2106.0,2108.733333333333,2.7333333333333334,12,BatchInference,5.0,base.q1.sched.s20260908,q1
19218,RegionF,RegionF,2106,2106.0,2107.983333333333,1.9833333333333334,14,BatchInference,5.0,base.q1.sched.s20260908,q1
36585,RegionC,RegionC,2106,2106.0,2110.4,4.4,5,BatchInference,5.0,base.q1.sched.s20260908,q1
2443,RegionD,RegionD,2106,2106.0,2107.9166666666665,1.9166666666666667,4,BatchInference,5.0,base.q1.sched.s20260908,q1
14360,RegionB,RegionB,2106,2106.0,2107.4166666666665,1.4166666666666667,5,BatchInference,5.0,base.q1.sched.s20260908,q1
46250,RegionF,RegionF,2107,2107.0,2111.35,4.35,20,BatchInference,5.0,base.q1.sched.s20260908,q1
20929,RegionD,RegionD,2107,2107.0,2112.9666666666667,5.966666666666667,13,BatchInference,5.0,base.q1.sched.s20260908,q1
1646,RegionA,RegionA,2107,2107.0,2109.7,2.7,23,BatchInference,5.0,base.q1.sched.s20260908,q1
21990,RegionC,RegionC,2107,2107.0,2108.8333333333335,1.8333333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
502,RegionD,RegionD,2107,2107.0,2109.3166666666666,2.316666666666667,17,BatchInference,5.0,base.q1.sched.s20260908,q1
45058,RegionB,RegionB,2107,2107.0,2109.6,2.6,4,BatchInference,5.0,base.q1.sched.s20260908,q1
46420,RegionE,RegionE,2107,2107.0,2109.4666666666667,2.466666666666667,4,BatchInference,5.0,base.q1.sched.s20260908,q1
1090,RegionB,RegionB,2108,2108.0,2113.1833333333334,5.183333333333334,12,BatchInference,5.0,base.q1.sched.s20260908,q1
15664,RegionA,RegionA,2108,2108.0,2113.5833333333335,5.583333333333333,8,BatchInference,5.0,base.q1.sched.s20260908,q1
40445,RegionF,RegionF,2108,2108.0,2109.75,1.75,18,BatchInference,5.0,base.q1.sched.s20260908,q1
45948,RegionF,RegionF,2108,2108.0,2110.1,2.1,5,BatchInference,5.0,base.q1.sched.s20260908,q1
31180,RegionC,RegionC,2108,2108.0,2108.983333333333,0.9833333333333333,6,BatchInference,5.0,base.q1.sched.s20260908,q1
15404,RegionC,RegionC,2109,2109.0,2114.3166666666666,5.316666666666666,20,BatchInference,5.0,base.q1.sched.s20260908,q1
39593,RegionA,RegionA,2109,2109.0,2112.55,3.55,23,BatchInference,5.0,base.q1.sched.s20260908,q1
34295,RegionB,RegionB,2109,2109.0,2112.5,3.5,22,BatchInference,5.0,base.q1.sched.s20260908,q1
48982,RegionC,RegionC,2109,2109.0,2112.616666666667,3.6166666666666667,18,BatchInference,5.0,base.q1.sched.s20260908,q1
3724,RegionE,RegionE,2109,2109.0,2111.633333333333,2.6333333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
30714,RegionC,RegionC,2109,2109.0,2115.0,6.0,9,BatchInference,5.0,base.q1.sched.s20260908,q1
42782,RegionB,RegionB,2109,2109.0,2112.7833333333333,3.783333333333333,14,BatchInference,5.0,base.q1.sched.s20260908,q1
34555,RegionA,RegionA,2109,2109.0,2111.4,2.4,22,BatchInference,5.0,base.q1.sched.s20260908,q1
29259,RegionD,RegionD,2109,2109.0,2110.1,1.1,22,BatchInference,5.0,base.q1.sched.s20260908,q1
23722,RegionC,RegionC,2109,2109.0,2109.483333333333,0.48333333333333334,23,BatchInference,5.0,base.q1.sched.s20260908,q1
1077,RegionB,RegionB,2109,2109.0,2110.35,1.35,7,BatchInference,5.0,base.q1.sched.s20260908,q1
48353,RegionC,RegionC,2109,2109.0,2109.616666666667,0.6166666666666667,14,BatchInference,5.0,base.q1.sched.s20260908,q1
25820,RegionB,RegionB,2109,2109.0,2110.0666666666666,1.0666666666666667,6,BatchInference,5.0,base.q1.sched.s20260908,q1
4160,RegionB,RegionB,2110,2110.0,2115.866666666667,5.866666666666666,22,BatchInference,5.0,base.q1.sched.s20260908,q1
37379,RegionD,RegionD,2110,2110.0,2114.9,4.9,17,BatchInference,5.0,base.q1.sched.s20260908,q1
24221,RegionD,RegionD,2110,2110.0,2114.733333333333,4.733333333333333,11,BatchInference,5.0,base.q1.sched.s20260908,q1
14813,RegionB,RegionB,2110,2110.0,2112.633333333333,2.6333333333333333,19,BatchInference,5.0,base.q1.sched.s20260908,q1
1225,RegionE,RegionE,2110,2110.0,2110.95,0.95,11,BatchInference,5.0,base.q1.sched.s20260908,q1
25686,RegionF,RegionF,2110,2110.0,2110.2166666666667,0.21666666666666667,23,BatchInference,5.0,base.q1.sched.s20260908,q1
33408,RegionA,RegionA,2110,2110.0,2110.3,0.3,10,BatchInference,5.0,base.q1.sched.s20260908,q1
5564,RegionB,RegionB,2111,2111.0,2115.4333333333334,4.433333333333334,21,BatchInference,5.0,base.q1.sched.s20260908,q1
32423,RegionA,RegionA,2111,2111.0,2116.9333333333334,5.933333333333334,13,BatchInference,5.0,base.q1.sched.s20260908,q1
26221,RegionC,RegionC,2111,2111.0,2114.15,3.15,15,BatchInference,5.0,base.q1.sched.s20260908,q1
1660,RegionA,RegionA,2111,2111.0,2112.883333333333,1.8833333333333333,20,BatchInference,5.0,base.q1.sched.s20260908,q1
270,RegionB,RegionB,2111,2111.0,2112.7833333333333,1.7833333333333334,20,BatchInference,5.0,base.q1.sched.s20260908,q1
26098,RegionE,RegionE,2112,2112.0,2116.4333333333334,4.433333333333334,21,BatchInference,5.0,base.q1.sched.s20260908,q1
28154,RegionB,RegionB,2112,2112.0,2117.0666666666666,5.066666666666666,16,BatchInference,5.0,base.q1.sched.s20260908,q1
29337,RegionC,RegionC,2112,2112.0,2116.5,4.5,10,BatchInference,5.0,base.q1.sched.s20260908,q1
17668,RegionD,RegionD,2112,2112.0,2114.2,2.2,16,BatchInference,5.0,base.q1.sched.s20260908,q1
38237,RegionB,RegionB,2112,2112.0,2112.483333333333,0.48333333333333334,12,BatchInference,5.0,base.q1.sched.s20260908,q1
27980,RegionD,RegionD,2113,2113.0,2117.2166666666667,4.216666666666667,23,BatchInference,5.0,base.q1.sched.s20260908,q1
34547,RegionE,RegionE,2113,2113.0,2117.5666666666666,4.566666666666666,14,BatchInference,5.0,base.q1.sched.s20260908,q1
33004,RegionD,RegionD,2113,2113.0,2119.266666666667,6.266666666666667,7,BatchInference,5.0,base.q1.sched.s20260908,q1
16169,RegionA,RegionA,2113,2113.0,2113.983333333333,0.9833333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
45261,RegionA,RegionA,2113,2113.0,2117.5333333333333,4.533333333333333,4,BatchInference,5.0,base.q1.sched.s20260908,q1
39998,RegionE,RegionE,2113,2113.0,2113.516666666667,0.5166666666666667,4,BatchInference,5.0,base.q1.sched.s20260908,q1
29268,RegionA,RegionA,2114,2114.0,2117.4,3.4,23,BatchInference,5.0,base.q1.sched.s20260908,q1
14371,RegionF,RegionF,2114,2114.0,2117.8333333333335,3.8333333333333335,13,BatchInference,5.0,base.q1.sched.s20260908,q1
48268,RegionD,RegionD,2114,2114.0,2119.9166666666665,5.916666666666667,7,BatchInference,5.0,base.q1.sched.s20260908,q1
28168,RegionB,RegionB,2114,2114.0,2115.5666666666666,1.5666666666666667,18,BatchInference,5.0,base.q1.sched.s20260908,q1
4543,RegionD,RegionD,2114,2114.0,2115.6666666666665,1.6666666666666667,14,BatchInference,5.0,base.q1.sched.s20260908,q1
32709,RegionD,RegionD,2115,2115.0,2121.35,6.35,23,BatchInference,5.0,base.q1.sched.s20260908,q1
9473,RegionB,RegionB,2115,2115.0,2120.233333333333,5.233333333333333,20,BatchInference,5.0,base.q1.sched.s20260908,q1
45148,RegionF,RegionF,2115,2115.0,2120.4333333333334,5.433333333333334,11,BatchInference,5.0,base.q1.sched.s20260908,q1
2723,RegionB,RegionB,2115,2115.0,2119.0,4.0,13,BatchInference,5.0,base.q1.sched.s20260908,q1
32784,RegionA,RegionA,2115,2115.0,2119.35,4.35,10,BatchInference,5.0,base.q1.sched.s20260908,q1
7580,RegionD,RegionD,2115,2115.0,2116.4333333333334,1.4333333333333333,12,BatchInference,5.0,base.q1.sched.s20260908,q1
41646,RegionA,RegionA,2116,2116.0,2121.7833333333333,5.783333333333333,20,BatchInference,5.0,base.q1.sched.s20260908,q1
16125,RegionB,RegionB,2116,2116.0,2121.4166666666665,5.416666666666667,13,BatchInference,5.0,base.q1.sched.s20260908,q1
24072,RegionF,RegionF,2116,2116.0,2118.633333333333,2.6333333333333333,15,BatchInference,5.0,base.q1.sched.s20260908,q1
28598,RegionF,RegionF,2116,2116.0,2116.5666666666666,0.5666666666666667,19,BatchInference,5.0,base.q1.sched.s20260908,q1
32547,RegionF,RegionF,2117,2117.0,2121.2,4.2,19,BatchInference,5.0,base.q1.sched.s20260908,q1
13124,RegionE,RegionE,2117,2117.0,2121.25,4.25,16,BatchInference,5.0,base.q1.sched.s20260908,q1
40953,RegionC,RegionC,2117,2117.0,2121.133333333333,4.133333333333334,15,BatchInference,5.0,base.q1.sched.s20260908,q1
27145,RegionB,RegionB,2117,2117.0,2117.95,0.95,11,BatchInference,5.0,base.q1.sched.s20260908,q1
17590,RegionD,RegionD,2117,2117.0,2118.2166666666667,1.2166666666666666,4,BatchInference,5.0,base.q1.sched.s20260908,q1
19105,RegionD,RegionD,2118,2118.0,2121.0666666666666,3.066666666666667,22,BatchInference,5.0,base.q1.sched.s20260908,q1
26158,RegionF,RegionF,2118,2118.0,2121.4166666666665,3.4166666666666665,10,BatchInference,5.0,base.q1.sched.s20260908,q1
4793,RegionE,RegionE,2118,2118.0,2123.35,5.35,4,BatchInference,5.0,base.q1.sched.s20260908,q1
4835,RegionB,RegionB,2118,2118.0,2119.8333333333335,1.8333333333333333,11,BatchInference,5.0,base.q1.sched.s20260908,q1
33921,RegionB,RegionB,2118,2118.0,2119.85,1.85,4,BatchInference,5.0,base.q1.sched.s20260908,q1
49922,RegionD,RegionD,2119,2119.0,2124.9666666666667,5.966666666666667,15,BatchInference,5.0,base.q1.sched.s20260908,q1
102,RegionD,RegionD,2119,2119.0,2122.616666666667,3.6166666666666667,22,BatchInference,5.0,base.q1.sched.s20260908,q1
20213,RegionD,RegionD,2119,2119.0,2124.766666666667,5.766666666666667,12,BatchInference,5.0,base.q1.sched.s20260908,q1
49611,RegionB,RegionB,2119,2119.0,2123.766666666667,4.766666666666667,14,BatchInference,5.0,base.q1.sched.s20260908,q1
15428,RegionA,RegionA,2119,2119.0,2124.35,5.35,6,BatchInference,5.0,base.q1.sched.s20260908,q1
45096,RegionA,RegionA,2119,2119.0,2123.383333333333,4.383333333333334,7,BatchInference,5.0,base.q1.sched.s20260908,q1
22994,RegionD,RegionD,2119,2119.0,2122.366666666667,3.3666666666666667,9,BatchInference,5.0,base.q1.sched.s20260908,q1
27227,RegionE,RegionE,2119,2119.0,2121.0,2.0,11,BatchInference,5.0,base.q1.sched.s20260908,q1
16294,RegionA,RegionA,2119,2119.0,2122.3333333333335,3.3333333333333335,4,BatchInference,5.0,base.q1.sched.s20260908,q1
34770,RegionE,RegionE,2120,2120.0,2121.9333333333334,1.9333333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
19250,RegionE,RegionE,2120,2120.0,2125.233333333333,5.233333333333333,8,BatchInference,5.0,base.q1.sched.s20260908,q1
31941,RegionC,RegionC,2120,2120.0,2126.5666666666666,6.566666666666666,6,BatchInference,5.0,base.q1.sched.s20260908,q1
27827,RegionB,RegionB,2120,2120.0,2124.266666666667,4.266666666666667,8,BatchInference,5.0,base.q1.sched.s20260908,q1
20161,RegionD,RegionD,2120,2120.0,2125.7833333333333,5.783333333333333,4,BatchInference,5.0,base.q1.sched.s20260908,q1
1005,RegionB,RegionB,2120,2120.0,2125.4666666666667,5.466666666666667,4,BatchInference,5.0,base.q1.sched.s20260908,q1
29460,RegionB,RegionB,2121,2121.0,2125.2833333333333,4.283333333333333,16,BatchInference,5.0,base.q1.sched.s20260908,q1
8191,RegionE,RegionE,2121,2121.0,2123.15,2.15,22,BatchInference,5.0,base.q1.sched.s20260908,q1
29026,RegionA,RegionA,2121,2121.0,2123.45,2.45,14,BatchInference,5.0,base.q1.sched.s20260908,q1
6430,RegionB,RegionB,2121,2121.0,2124.6666666666665,3.6666666666666665,8,BatchInference,5.0,base.q1.sched.s20260908,q1
45171,RegionC,RegionC,2121,2121.0,2121.9333333333334,0.9333333333333333,6,BatchInference,5.0,base.q1.sched.s20260908,q1
41976,RegionB,RegionB,2121,2121.0,2122.0833333333335,1.0833333333333333,5,BatchInference,5.0,base.q1.sched.s20260908,q1
45312,RegionF,RegionF,2122,2122.0,2127.95,5.95,18,BatchInference,5.0,base.q1.sched.s20260908,q1
23123,RegionB,RegionB,2122,2122.0,2124.866666666667,2.8666666666666667,14,BatchInference,5.0,base.q1.sched.s20260908,q1
23735,RegionC,RegionC,2122,2122.0,2124.2166666666667,2.216666666666667,15,BatchInference,5.0,base.q1.sched.s20260908,q1
26928,RegionB,RegionB,2123,2123.0,2127.6,4.6,19,BatchInference,5.0,base.q1.sched.s20260908,q1
47535,RegionE,RegionE,2123,2123.0,2129.2166666666667,6.216666666666667,12,BatchInference,5.0,base.q1.sched.s20260908,q1
42192,RegionB,RegionB,2123,2123.0,2128.5666666666666,5.566666666666666,13,BatchInference,5.0,base.q1.sched.s20260908,q1
35601,RegionC,RegionC,2123,2123.0,2125.883333333333,2.8833333333333333,19,BatchInference,5.0,base.q1.sched.s20260908,q1
45985,RegionC,RegionC,2123,2123.0,2126.616666666667,3.6166666666666667,13,BatchInference,5.0,base.q1.sched.s20260908,q1
39984,RegionD,RegionD,2123,2123.0,2123.483333333333,0.48333333333333334,10,BatchInference,5.0,base.q1.sched.s20260908,q1
46060,RegionF,RegionF,2124,2124.0,2127.733333333333,3.7333333333333334,15,BatchInference,5.0,base.q1.sched.s20260908,q1
10251,RegionF,RegionF,2124,2124.0,2126.016666666667,2.0166666666666666,11,BatchInference,5.0,base.q1.sched.s20260908,q1
44294,RegionD,RegionD,2124,2124.0,2128.866666666667,4.866666666666666,4,BatchInference,5.0,base.q1.sched.s20260908,q1
1046,RegionD,RegionD,2125,2125.0,2130.9,5.9,22,BatchInference,5.0,base.q1.sched.s20260908,q1
48707,RegionC,RegionC,2125,2125.0,2126.9166666666665,1.9166666666666667,15,BatchInference,5.0,base.q1.sched.s20260908,q1
42117,RegionE,RegionE,2125,2125.0,2126.1,1.1,15,BatchInference,5.0,base.q1.sched.s20260908,q1
12178,RegionD,RegionD,2125,2125.0,2128.55,3.55,4,BatchInference,5.0,base.q1.sched.s20260908,q1
7896,RegionE,RegionE,2125,2125.0,2126.05,1.05,10,BatchInference,5.0,base.q1.sched.s20260908,q1
6070,RegionC,RegionC,2125,2125.0,2126.016666666667,1.0166666666666666,9,BatchInference,5.0,base.q1.sched.s20260908,q1
16584,RegionB,RegionB,2125,2125.0,2125.4,0.4,15,BatchInference,5.0,base.q1.sched.s20260908,q1
43510,RegionB,RegionB,2126,2126.0,2131.6666666666665,5.666666666666667,18,BatchInference,5.0,base.q1.sched.s20260908,q1
969,RegionE,RegionE,2126,2126.0,2130.8333333333335,4.833333333333333,15,BatchInference,5.0,base.q1.sched.s20260908,q1
19028,RegionF,RegionF,2126,2126.0,2131.35,5.35,6,BatchInference,5.0,base.q1.sched.s20260908,q1
25027,RegionC,RegionC,2126,2126.0,2130.6833333333334,4.683333333333334,6,BatchInference,5.0,base.q1.sched.s20260908,q1
11521,RegionC,RegionC,2126,2126.0,2126.866666666667,0.8666666666666667,14,BatchInference,5.0,base.q1.sched.s20260908,q1
6818,RegionC,RegionC,2126,2126.0,2126.483333333333,0.48333333333333334,17,BatchInference,5.0,base.q1.sched.s20260908,q1
19089,RegionB,RegionB,2127,2127.0,2132.8333333333335,5.833333333333333,12,BatchInference,5.0,base.q1.sched.s20260908,q1
37831,RegionC,RegionC,2127,2127.0,2128.9666666666667,1.9666666666666666,19,BatchInference,5.0,base.q1.sched.s20260908,q1
26729,RegionF,RegionF,2127,2127.0,2128.616666666667,1.6166666666666667,20,BatchInference,5.0,base.q1.sched.s20260908,q1
48418,RegionC,RegionC,2127,2127.0,2130.266666666667,3.2666666666666666,9,BatchInference,5.0,base.q1.sched.s20260908,q1
10006,RegionC,RegionC,2127,2127.0,2129.5666666666666,2.566666666666667,8,BatchInference,5.0,base.q1.sched.s20260908,q1
40567,RegionD,RegionD,2127,2127.0,2127.483333333333,0.48333333333333334,17,BatchInference,5.0,base.q1.sched.s20260908,q1
1122,RegionA,RegionA,2127,2127.0,2127.8,0.8,7,BatchInference,5.0,base.q1.sched.s20260908,q1
19827,RegionD,RegionD,2127,2127.0,2127.7833333333333,0.7833333333333333,5,BatchInference,5.0,base.q1.sched.s20260908,q1
2049,RegionC,RegionC,2128,2128.0,2132.383333333333,4.383333333333334,15,BatchInference,5.0,base.q1.sched.s20260908,q1
3295,RegionC,RegionC,2128,2128.0,2131.9666666666667,3.966666666666667,16,BatchInference,5.0,base.q1.sched.s20260908,q1
36047,RegionC,RegionC,2128,2128.0,2132.5333333333333,4.533333333333333,9,BatchInference,5.0,base.q1.sched.s20260908,q1
32188,RegionA,RegionA,2128,2128.0,2129.6833333333334,1.6833333333333333,19,BatchInference,5.0,base.q1.sched.s20260908,q1
38333,RegionF,RegionF,2128,2128.0,2129.5333333333333,1.5333333333333334,15,BatchInference,5.0,base.q1.sched.s20260908,q1
26284,RegionA,RegionA,2128,2128.0,2129.75,1.75,13,BatchInference,5.0,base.q1.sched.s20260908,q1
41550,RegionC,RegionC,2128,2128.0,2131.016666666667,3.0166666666666666,4,BatchInference,5.0,base.q1.sched.s20260908,q1
40496,RegionD,RegionD,2129,2129.0,2135.0666666666666,6.066666666666666,19,BatchInference,5.0,base.q1.sched.s20260908,q1
39334,RegionD,RegionD,2129,2129.0,2133.266666666667,4.266666666666667,16,BatchInference,5.0,base.q1.sched.s20260908,q1
12391,RegionA,RegionA,2129,2129.0,2133.45,4.45,9,BatchInference,5.0,base.q1.sched.s20260908,q1
30288,RegionC,RegionC,2129,2129.0,2131.6833333333334,2.683333333333333,8,BatchInference,5.0,base.q1.sched.s20260908,q1
39126,RegionF,RegionF,2129,2129.0,2129.883333333333,0.8833333333333333,14,BatchInference,5.0,base.q1.sched.s20260908,q1
27860,RegionB,RegionB,2129,2129.0,2129.633333333333,0.6333333333333333,19,BatchInference,5.0,base.q1.sched.s20260908,q1
10218,RegionE,RegionE,2129,2129.0,2129.6833333333334,0.6833333333333333,12,BatchInference,5.0,base.q1.sched.s20260908,q1
12201,RegionA,RegionA,2130,2130.0,2136.633333333333,6.633333333333334,14,BatchInference,5.0,base.q1.sched.s20260908,q1
9569,RegionF,RegionF,2130,2130.0,2133.1,3.1,19,BatchInference,5.0,base.q1.sched.s20260908,q1
18067,RegionC,RegionC,2130,2130.0,2136.616666666667,6.616666666666666,8,BatchInference,5.0,base.q1.sched.s20260908,q1
22664,RegionB,RegionB,2130,2130.0,2131.866666666667,1.8666666666666667,18,BatchInference,5.0,base.q1.sched.s20260908,q1
39045,RegionC,RegionC,2130,2130.0,2133.766666666667,3.7666666666666666,6,BatchInference,5.0,base.q1.sched.s20260908,q1
47082,RegionE,RegionE,2131,2131.0,2133.266666666667,2.2666666666666666,22,BatchInference,5.0,base.q1.sched.s20260908,q1
42629,RegionF,RegionF,2131,2131.0,2135.6666666666665,4.666666666666667,8,BatchInference,5.0,base.q1.sched.s20260908,q1
31179,RegionB,RegionB,2131,2131.0,2131.3166666666666,0.31666666666666665,6,BatchInference,5.0,base.q1.sched.s20260908,q1
6015,RegionA,RegionA,2132,2132.0,2138.016666666667,6.016666666666667,23,BatchInference,5.0,base.q1.sched.s20260908,q1
30413,RegionD,RegionD,2132,2132.0,2137.95,5.95,23,BatchInference,5.0,base.q1.sched.s20260908,q1
47377,RegionD,RegionD,2132,2132.0,2136.866666666667,4.866666666666666,21,BatchInference,5.0,base.q1.sched.s20260908,q1
47299,RegionE,RegionE,2132,2132.0,2133.9333333333334,1.9333333333333333,21,BatchInference,5.0,base.q1.sched.s20260908,q1
11267,RegionE,RegionE,2132,2132.0,2135.0,3.0,10,BatchInference,5.0,base.q1.sched.s20260908,q1
37527,RegionA,RegionA,2132,2132.0,2134.233333333333,2.2333333333333334,11,BatchInference,5.0,base.q1.sched.s20260908,q1
36448,RegionD,RegionD,2132,2132.0,2136.6,4.6,5,BatchInference,5.0,base.q1.sched.s20260908,q1
24335,RegionF,RegionF,2132,2132.0,2132.7166666666667,0.7166666666666667,20,BatchInference,5.0,base.q1.sched.s20260908,q1
14338,RegionF,RegionF,2132,2132.0,2132.45,0.45,17,BatchInference,5.0,base.q1.sched.s20260908,q1
12037,RegionA,RegionA,2133,2133.0,2137.45,4.45,15,BatchInference,5.0,base.q1.sched.s20260908,q1
18630,RegionB,RegionB,2133,2133.0,2135.9166666666665,2.9166666666666665,20,BatchInference,5.0,base.q1.sched.s20260908,q1
43914,RegionE,RegionE,2133,2133.0,2135.5333333333333,2.533333333333333,19,BatchInference,5.0,base.q1.sched.s20260908,q1
20498,RegionA,RegionA,2133,2133.0,2137.733333333333,4.733333333333333,10,BatchInference,5.0,base.q1.sched.s20260908,q1
2823,RegionC,RegionC,2133,2133.0,2135.733333333333,2.7333333333333334,17,BatchInference,5.0,base.q1.sched.s20260908,q1
37369,RegionA,RegionA,2133,2133.0,2136.3333333333335,3.3333333333333335,12,BatchInference,5.0,base.q1.sched.s20260908,q1
29666,RegionD,RegionD,2133,2133.0,2135.8166666666666,2.816666666666667,5,BatchInference,5.0,base.q1.sched.s20260908,q1
29117,RegionA,RegionA,2133,2133.0,2134.733333333333,1.7333333333333334,5,BatchInference,5.0,base.q1.sched.s20260908,q1
15602,RegionD,RegionD,2134,2134.0,2140.65,6.65,14,BatchInference,5.0,base.q1.sched.s20260908,q1
27794,RegionB,RegionB,2134,2134.0,2136.9333333333334,2.933333333333333,20,BatchInference,5.0,base.q1.sched.s20260908,q1
14269,RegionC,RegionC,2134,2134.0,2138.95,4.95,11,BatchInference,5.0,base.q1.sched.s20260908,q1
35146,RegionA,RegionA,2134,2134.0,2135.233333333333,1.2333333333333334,21,BatchInference,5.0,base.q1.sched.s20260908,q1
47276,RegionB,RegionB,2134,2134.0,2140.1,6.1,4,BatchInference,5.0,base.q1.sched.s20260908,q1
38989,RegionF,RegionF,2134,2134.0,2139.7166666666667,5.716666666666667,4,BatchInference,5.0,base.q1.sched.s20260908,q1
30073,RegionE,RegionE,2134,2134.0,2135.35,1.35,16,BatchInference,5.0,base.q1.sched.s20260908,q1
2679,RegionC,RegionC,2134,2134.0,2134.85,0.85,17,BatchInference,5.0,base.q1.sched.s20260908,q1
30123,RegionB,RegionB,2134,2134.0,2136.516666666667,2.5166666666666666,5,BatchInference,5.0,base.q1.sched.s20260908,q1
17894,RegionA,RegionA,2134,2134.0,2134.7166666666667,0.7166666666666667,10,BatchInference,5.0,base.q1.sched.s20260908,q1
18839,RegionA,RegionA,2134,2134.0,2134.5,0.5,9,BatchInference,5.0,base.q1.sched.s20260908,q1
33795,RegionA,RegionA,2134,2134.0,2134.4333333333334,0.43333333333333335,4,BatchInference,5.0,base.q1.sched.s20260908,q1
48878,RegionD,RegionD,2135,2135.0,2141.483333333333,6.483333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
35192,RegionA,RegionA,2135,2135.0,2138.8333333333335,3.8333333333333335,14,BatchInference,5.0,base.q1.sched.s20260908,q1
42572,RegionB,RegionB,2135,2135.0,2138.0333333333333,3.033333333333333,12,BatchInference,5.0,base.q1.sched.s20260908,q1
39800,RegionD,RegionD,2135,2135.0,2136.5666666666666,1.5666666666666667,7,BatchInference,5.0,base.q1.sched.s20260908,q1
32557,RegionC,RegionC,2135,2135.0,2136.0666666666666,1.0666666666666667,8,BatchInference,5.0,base.q1.sched.s20260908,q1
32225,RegionE,RegionE,2135,2135.0,2135.483333333333,0.48333333333333334,8,BatchInference,5.0,base.q1.sched.s20260908,q1
42409,RegionB,RegionB,2136,2136.0,2137.8333333333335,1.8333333333333333,15,BatchInference,5.0,base.q1.sched.s20260908,q1
18288,RegionA,RegionA,2136,2136.0,2140.45,4.45,5,BatchInference,5.0,base.q1.sched.s20260908,q1
49188,RegionE,RegionE,2136,2136.0,2136.983333333333,0.9833333333333333,22,BatchInference,5.0,base.q1.sched.s20260908,q1
46713,RegionC,RegionC,2136,2136.0,2137.0,1.0,19,BatchInference,5.0,base.q1.sched.s20260908,q1
21640,RegionA,RegionA,2136,2136.0,2136.6,0.6,9,BatchInference,5.0,base.q1.sched.s20260908,q1
13686,RegionD,RegionD,2137,2137.0,2143.383333333333,6.383333333333334,21,BatchInference,5.0,base.q1.sched.s20260908,q1
