TaskID,SourceRegion,AssignedRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,TaskType,NetworkLatency_ms
31829,RegionC,RegionC,1859,1859.0,1859.2166666666667,0.21666666666666667,11.0,BatchInference,5.0
31830,RegionE,RegionE,1121,1121.0,1121.6833333333334,0.6833333333333333,52.0,AITraining,5.0
31831,RegionF,RegionF,436,438.0,442.93333333333334,4.933333333333334,72.0,AITraining,5.0
31832,RegionF,RegionF,2172,2172.0,2178.2,6.2,18.0,BatchInference,5.0
31833,RegionB,RegionB,468,468.0,469.2,1.2,61.0,AITraining,5.0
31834,RegionB,RegionB,467,467.0,472.0833333333333,5.083333333333333,19.0,BatchInference,5.0
31835,RegionB,RegionB,1110,1110.0,1114.1666666666667,4.166666666666667,14.0,BatchInference,5.0
31836,RegionC,RegionC,1664,1664.0,1667.0166666666667,3.0166666666666666,10.0,BatchInference,5.0
31837,RegionC,RegionC,1397,1397.0,1398.75,1.75,4.0,RealTimeInference,5.0
31838,RegionE,RegionE,452,456.0,461.05,5.05,8.0,BatchInference,5.0
31839,RegionF,RegionF,381,381.0,385.6,4.6,5.0,BatchInference,5.0
31840,RegionA,RegionA,15,15.0,19.0,4.0,4.0,RealTimeInference,5.0
31841,RegionB,RegionB,1488,1488.0,1491.3166666666666,3.316666666666667,8.0,BatchInference,5.0
31842,RegionC,RegionC,579,579.0,583.0333333333333,4.033333333333333,19.0,BatchInference,5.0
31843,RegionD,RegionD,1601,1601.0,1601.75,0.75,9.0,BatchInference,5.0
31844,RegionD,RegionD,2196,2196.0,2198.2166666666667,2.216666666666667,14.0,BatchInference,5.0
31845,RegionF,RegionF,1482,1482.0,1484.7666666666667,2.7666666666666666,63.0,AITraining,5.0
31846,RegionA,RegionA,1284,1284.0,1290.65,6.65,22.0,BatchInference,5.0
31847,RegionD,RegionD,1362,1362.0,1363.8166666666666,1.8166666666666667,71.0,AITraining,5.0
31848,RegionB,RegionB,1634,1634.0,1638.0666666666666,4.066666666666666,7.0,RealTimeInference,5.0
31849,RegionB,RegionB,2038,2038.0,2039.15,1.15,4.0,RealTimeInference,5.0
31850,RegionD,RegionD,1743,1743.0,1745.9333333333334,2.933333333333333,6.0,BatchInference,5.0
31851,RegionE,RegionE,1476,1476.0,1478.4333333333334,2.433333333333333,14.0,BatchInference,5.0
31852,RegionF,RegionF,1442,1446.0,1451.9,5.9,99.0,AITraining,5.0
31853,RegionC,RegionC,186,186.0,188.71666666666667,2.716666666666667,36.0,AITraining,5.0
31854,RegionA,RegionA,936,936.0,940.6333333333333,4.633333333333334,7.0,RealTimeInference,5.0
31855,RegionC,RegionC,1153,1153.0,1155.4833333333333,2.4833333333333334,8.0,BatchInference,5.0
31856,RegionB,RegionB,954,954.0,956.5166666666667,2.5166666666666666,3.0,RealTimeInference,5.0
31857,RegionE,RegionE,418,418.0,422.01666666666665,4.016666666666667,50.0,AITraining,5.0
31858,RegionE,RegionE,741,743.0,746.3833333333333,3.3833333333333333,10.0,BatchInference,5.0
31859,RegionA,RegionA,1561,1561.0,1564.05,3.05,2.0,RealTimeInference,5.0
31860,RegionA,RegionA,1103,1103.0,1108.3666666666666,5.366666666666666,15.0,BatchInference,5.0
31861,RegionD,RegionD,1268,1268.0,1272.15,4.15,47.0,AITraining,5.0
31862,RegionD,RegionD,441,441.0,444.95,3.95,79.0,AITraining,5.0
31863,RegionE,RegionF,1605,1605.0,1607.5166666666667,2.5166666666666666,81.0,AITraining,18.0
31864,RegionC,RegionC,1278,1278.0,1283.4833333333333,5.483333333333333,2.0,RealTimeInference,5.0
31865,RegionF,RegionF,656,656.0,660.7666666666667,4.766666666666667,12.0,BatchInference,5.0
31866,RegionB,RegionB,2116,2116.0,2118.4333333333334,2.433333333333333,84.0,AITraining,5.0
31867,RegionA,RegionA,1654,1654.0,1655.1833333333334,1.1833333333333333,2.0,RealTimeInference,5.0
31868,RegionB,RegionB,1372,1372.0,1374.1333333333334,2.1333333333333333,2.0,RealTimeInference,5.0
31869,RegionE,RegionE,244,245.0,248.01666666666668,3.0166666666666666,116.0,AITraining,5.0
31870,RegionE,RegionE,1532,1532.0,1534.0333333333333,2.033333333333333,93.0,AITraining,5.0
31871,RegionC,RegionC,822,822.0,826.2833333333333,4.283333333333333,4.0,RealTimeInference,5.0
31872,RegionA,RegionA,1477,1477.0,1482.2666666666667,5.266666666666667,2.0,RealTimeInference,5.0
31873,RegionA,RegionA,817,817.0,823.5833333333334,6.583333333333333,2.0,RealTimeInference,5.0
31874,RegionA,RegionA,806,806.0,806.4666666666667,0.4666666666666667,2.0,RealTimeInference,5.0
31875,RegionC,RegionC,1765,1765.0,1769.2166666666667,4.216666666666667,23.0,BatchInference,5.0
31876,RegionB,RegionB,447,447.0,451.75,4.75,2.0,RealTimeInference,5.0
31877,RegionE,RegionF,19,22.0,27.2,5.2,16.0,BatchInference,18.0
31878,RegionD,RegionD,1987,1987.0,1987.6666666666667,0.6666666666666666,7.0,RealTimeInference,5.0
31879,RegionB,RegionB,1185,1185.0,1185.9166666666667,0.9166666666666666,67.0,AITraining,5.0
31880,RegionB,RegionB,768,768.0,768.8333333333334,0.8333333333333334,10.0,BatchInference,5.0
31881,RegionB,RegionB,1256,1256.0,1257.5166666666667,1.5166666666666666,7.0,BatchInference,5.0
31882,RegionC,RegionC,2366,2366.0,2366.9333333333334,0.9333333333333333,16.0,BatchInference,5.0
31883,RegionC,RegionC,1825,1825.0,1828.5166666666667,3.5166666666666666,4.0,RealTimeInference,5.0
31884,RegionC,RegionC,719,719.0,722.0333333333333,3.033333333333333,7.0,RealTimeInference,5.0
31885,RegionF,RegionF,451,451.0,451.45,0.45,4.0,RealTimeInference,5.0
31886,RegionA,RegionA,1557,1557.0,1557.4166666666667,0.4166666666666667,12.0,BatchInference,5.0
31887,RegionA,RegionA,1668,1668.0,1669.8333333333333,1.8333333333333333,6.0,RealTimeInference,5.0
31888,RegionD,RegionD,657,657.0,660.4333333333333,3.433333333333333,109.0,AITraining,5.0
31889,RegionB,RegionB,1418,1418.0,1421.5833333333333,3.5833333333333335,2.0,RealTimeInference,5.0
31890,RegionF,RegionF,2237,2237.0,2237.9,0.9,42.0,AITraining,5.0
31891,RegionF,RegionF,2140,2142.0,2142.75,0.75,17.0,BatchInference,5.0
31892,RegionA,RegionA,807,807.0,812.9833333333333,5.983333333333333,10.0,BatchInference,5.0
31893,RegionA,RegionA,882,882.0,887.7666666666667,5.766666666666667,6.0,RealTimeInference,5.0
31894,RegionD,RegionD,1286,1286.0,1289.1333333333334,3.1333333333333333,89.0,AITraining,5.0
31895,RegionE,RegionE,2029,2029.0,2033.3333333333333,4.333333333333333,90.0,AITraining,5.0
31896,RegionD,RegionD,61,61.0,66.23333333333333,5.233333333333333,17.0,BatchInference,5.0
31897,RegionF,RegionF,1832,1832.0,1834.5,2.5,76.0,AITraining,5.0
31898,RegionF,RegionF,1830,1830.0,1832.6833333333334,2.683333333333333,11.0,BatchInference,5.0
31899,RegionA,RegionA,113,113.0,115.2,2.2,11.0,BatchInference,5.0
31900,RegionB,RegionB,799,799.0,805.2,6.2,8.0,BatchInference,5.0
31901,RegionD,RegionD,1952,1952.0,1956.0833333333333,4.083333333333333,41.0,AITraining,5.0
31902,RegionB,RegionB,2353,2353.0,2356.0,3.0,3.0,RealTimeInference,5.0
31903,RegionE,RegionE,1719,1719.0,1720.2666666666667,1.2666666666666666,88.0,AITraining,5.0
31904,RegionC,RegionC,1995,1995.0,1999.95,4.95,6.0,RealTimeInference,5.0
31905,RegionA,RegionA,1668,1668.0,1669.8333333333333,1.8333333333333333,7.0,BatchInference,5.0
31906,RegionA,RegionA,1799,1799.0,1801.3666666666666,2.3666666666666667,13.0,BatchInference,5.0
31907,RegionB,RegionB,2341,2341.0,2344.6833333333334,3.683333333333333,6.0,BatchInference,5.0
31908,RegionB,RegionB,1576,1576.0,1576.8666666666666,0.8666666666666667,1.0,RealTimeInference,5.0
31909,RegionC,RegionC,2075,2075.0,2078.0833333333335,3.0833333333333335,1.0,RealTimeInference,5.0
31910,RegionC,RegionC,1184,1184.0,1190.4333333333334,6.433333333333334,1.0,RealTimeInference,5.0
31911,RegionF,RegionF,611,611.0,612.7333333333333,1.7333333333333334,6.0,BatchInference,5.0
31912,RegionA,RegionA,509,509.0,514.9,5.9,16.0,BatchInference,5.0
31913,RegionA,RegionA,2072,2072.0,2073.133333333333,1.1333333333333333,7.0,RealTimeInference,5.0
31914,RegionB,RegionB,1295,1295.0,1296.05,1.05,7.0,RealTimeInference,5.0
31915,RegionD,RegionD,1367,1370.0,1372.5833333333333,2.5833333333333335,18.0,BatchInference,5.0
31916,RegionD,RegionD,319,319.0,321.1166666666667,2.1166666666666667,20.0,BatchInference,5.0
31917,RegionF,RegionF,516,516.0,516.45,0.45,104.0,AITraining,5.0
31918,RegionA,RegionA,427,427.0,433.25,6.25,20.0,BatchInference,5.0
31919,RegionA,RegionA,529,529.0,530.7666666666667,1.7666666666666666,10.0,BatchInference,5.0
31920,RegionD,RegionD,1769,1769.0,1769.7333333333333,0.7333333333333333,40.0,AITraining,5.0
31921,RegionB,RegionB,1274,1274.0,1280.4333333333334,6.433333333333334,3.0,RealTimeInference,5.0
31922,RegionE,RegionF,1028,1028.0,1030.8666666666666,2.8666666666666667,45.0,AITraining,18.0
31923,RegionC,RegionC,273,273.0,273.26666666666665,0.26666666666666666,2.0,RealTimeInference,5.0
31924,RegionF,RegionF,356,356.0,359.28333333333336,3.283333333333333,16.0,BatchInference,5.0
31925,RegionB,RegionB,1849,1849.0,1853.4833333333333,4.483333333333333,49.0,AITraining,5.0
31926,RegionA,RegionA,1559,1559.0,1560.95,1.95,5.0,RealTimeInference,5.0
31927,RegionB,RegionB,480,480.0,485.96666666666664,5.966666666666667,16.0,BatchInference,5.0
31928,RegionC,RegionC,1253,1253.0,1254.2666666666667,1.2666666666666666,4.0,BatchInference,5.0
31929,RegionD,RegionD,869,870.0,872.2166666666667,2.216666666666667,6.0,BatchInference,5.0
31930,RegionC,RegionC,2016,2016.0,2016.6833333333334,0.6833333333333333,4.0,RealTimeInference,5.0
31931,RegionA,RegionA,1431,1431.0,1432.3666666666666,1.3666666666666667,32.0,AITraining,5.0
31932,RegionA,RegionA,82,82.0,86.46666666666667,4.466666666666667,5.0,RealTimeInference,5.0
31933,RegionA,RegionA,1472,1472.0,1477.0333333333333,5.033333333333333,5.0,RealTimeInference,5.0
31934,RegionC,RegionC,391,391.0,391.7,0.7,15.0,BatchInference,5.0
31935,RegionD,RegionD,1783,1783.0,1785.5833333333333,2.5833333333333335,6.0,BatchInference,5.0
31936,RegionF,RegionF,447,447.0,447.3,0.3,18.0,AITraining,5.0
31937,RegionF,RegionF,1223,1226.0,1231.9333333333334,5.933333333333334,15.0,BatchInference,5.0
31938,RegionA,RegionA,1436,1436.0,1440.25,4.25,1.0,RealTimeInference,5.0
31939,RegionB,RegionB,933,933.0,933.4333333333333,0.43333333333333335,14.0,BatchInference,5.0
31940,RegionB,RegionB,1946,1946.0,1949.3333333333333,3.3333333333333335,1.0,RealTimeInference,5.0
31941,RegionC,RegionC,2120,2120.0,2126.5666666666666,6.566666666666666,6.0,BatchInference,5.0
31942,RegionD,RegionD,29,29.0,31.35,2.35,18.0,BatchInference,5.0
31943,RegionF,RegionF,363,367.0,370.2,3.2,37.0,AITraining,5.0
31944,RegionF,RegionF,1094,1094.0,1095.8166666666666,1.8166666666666667,6.0,RealTimeInference,5.0
31945,RegionA,RegionA,2012,2012.0,2015.95,3.95,5.0,RealTimeInference,5.0
31946,RegionD,RegionD,281,281.0,285.55,4.55,119.0,AITraining,5.0
31947,RegionB,RegionB,23,23.0,25.75,2.75,4.0,RealTimeInference,5.0
31948,RegionD,RegionD,455,455.0,456.45,1.45,5.0,BatchInference,5.0
31949,RegionE,RegionE,1533,1533.0,1538.2333333333333,5.233333333333333,34.0,AITraining,5.0
31950,RegionF,RegionF,418,418.0,421.15,3.15,19.0,BatchInference,5.0
31951,RegionB,RegionB,1225,1225.0,1228.9,3.9,100.0,AITraining,5.0
31952,RegionB,RegionB,416,416.0,421.1166666666667,5.116666666666666,13.0,BatchInference,5.0
31953,RegionB,RegionB,2387,2387.0,2392.15,5.15,19.0,BatchInference,5.0
31954,RegionC,RegionC,404,404.0,408.05,4.05,9.0,BatchInference,5.0
31955,RegionD,RegionD,2385,2385.0,2387.7833333333333,2.783333333333333,16.0,BatchInference,5.0
31956,RegionF,RegionF,1471,1471.0,1477.6166666666666,6.616666666666666,96.0,AITraining,5.0
31957,RegionF,RegionF,2179,2179.0,2180.1666666666665,1.1666666666666667,23.0,BatchInference,5.0
31958,RegionA,RegionA,2222,2222.0,2223.9666666666667,1.9666666666666666,6.0,RealTimeInference,5.0
31959,RegionB,RegionB,871,871.0,876.1,5.1,17.0,BatchInference,5.0
31960,RegionC,RegionC,2248,2248.0,2250.45,2.45,11.0,BatchInference,5.0
31961,RegionB,RegionB,1912,1912.0,1915.85,3.85,6.0,RealTimeInference,5.0
31962,RegionC,RegionC,1614,1614.0,1617.55,3.55,2.0,RealTimeInference,5.0
31963,RegionF,RegionF,319,319.0,320.65,1.65,16.0,BatchInference,5.0
31964,RegionA,RegionA,203,203.0,205.56666666666666,2.566666666666667,79.0,AITraining,5.0
31965,RegionD,RegionD,1053,1053.0,1056.1166666666666,3.1166666666666667,127.0,AITraining,5.0
31966,RegionA,RegionA,2131,2131.0,2132.1,1.1,5.0,RealTimeInference,5.0
31967,RegionD,RegionD,280,280.0,281.01666666666665,1.0166666666666666,20.0,AITraining,5.0
31968,RegionD,RegionD,2215,2215.0,2217.3333333333335,2.3333333333333335,4.0,BatchInference,5.0
31969,RegionE,RegionE,2168,2168.0,2168.45,0.45,22.0,BatchInference,5.0
31970,RegionE,RegionE,1918,1918.0,1923.25,5.25,4.0,RealTimeInference,5.0
31971,RegionC,RegionC,695,695.0,700.1833333333333,5.183333333333334,48.0,AITraining,5.0
31972,RegionA,RegionA,95,95.0,101.41666666666667,6.416666666666667,1.0,RealTimeInference,5.0
31973,RegionD,RegionD,128,128.0,130.03333333333333,2.033333333333333,119.0,AITraining,5.0
31974,RegionD,RegionD,71,75.0,78.2,3.2,4.0,BatchInference,5.0
31975,RegionD,RegionD,1577,1577.0,1578.0833333333333,1.0833333333333333,17.0,BatchInference,5.0
31976,RegionE,RegionF,1027,1029.0,1030.45,1.45,9.0,BatchInference,18.0
31977,RegionA,RegionA,13,13.0,18.616666666666667,5.616666666666666,10.0,BatchInference,5.0
31978,RegionA,RegionA,89,89.0,89.31666666666666,0.31666666666666665,4.0,RealTimeInference,5.0
31979,RegionD,RegionD,28,29.0,29.833333333333332,0.8333333333333334,108.0,AITraining,5.0
31980,RegionC,RegionC,10,10.0,11.933333333333334,1.9333333333333333,22.0,BatchInference,5.0
31981,RegionD,RegionD,1464,1466.0,1467.5166666666667,1.5166666666666666,7.0,BatchInference,5.0
31982,RegionF,RegionF,509,509.0,514.7,5.7,17.0,AITraining,5.0
31983,RegionF,RegionF,194,198.0,202.6,4.6,55.0,AITraining,5.0
31984,RegionB,RegionB,342,342.0,342.43333333333334,0.43333333333333335,87.0,AITraining,5.0
31985,RegionD,RegionD,1963,1963.0,1963.8,0.8,90.0,AITraining,5.0
31986,RegionB,RegionB,864,864.0,866.7,2.7,2.0,RealTimeInference,5.0
31987,RegionB,RegionB,116,116.0,116.83333333333333,0.8333333333333334,5.0,RealTimeInference,5.0
31988,RegionC,RegionC,2019,2019.0,2025.2166666666667,6.216666666666667,3.0,RealTimeInference,5.0
31989,RegionF,RegionF,1546,1546.0,1552.5833333333333,6.583333333333333,59.0,AITraining,5.0
31990,RegionF,RegionF,568,568.0,574.3833333333333,6.383333333333334,5.0,RealTimeInference,5.0
31991,RegionA,RegionA,750,750.0,754.7833333333333,4.783333333333333,13.0,BatchInference,5.0
31992,RegionA,RegionA,846,846.0,846.3333333333334,0.3333333333333333,5.0,RealTimeInference,5.0
31993,RegionC,RegionC,909,909.0,909.25,0.25,15.0,BatchInference,5.0
31994,RegionD,RegionD,1327,1327.0,1331.2833333333333,4.283333333333333,4.0,BatchInference,5.0
31995,RegionC,RegionC,1072,1072.0,1072.3833333333334,0.38333333333333336,6.0,RealTimeInference,5.0
31996,RegionD,RegionD,598,598.0,602.5166666666667,4.516666666666667,5.0,RealTimeInference,5.0
31997,RegionB,RegionB,1580,1580.0,1582.0166666666667,2.0166666666666666,120.0,AITraining,5.0
31998,RegionA,RegionA,1359,1359.0,1360.9,1.9,1.0,RealTimeInference,5.0
31999,RegionD,RegionD,196,198.0,201.26666666666668,3.2666666666666666,115.0,AITraining,5.0
32000,RegionC,RegionC,1901,1901.0,1903.9833333333333,2.9833333333333334,8.0,BatchInference,5.0
32001,RegionC,RegionC,1460,1460.0,1460.8333333333333,0.8333333333333334,7.0,RealTimeInference,5.0
32002,RegionC,RegionC,1340,1340.0,1341.5333333333333,1.5333333333333334,3.0,RealTimeInference,5.0
32003,RegionF,RegionF,672,672.0,674.6,2.6,1.0,RealTimeInference,5.0
32004,RegionA,RegionA,1499,1499.0,1503.8333333333333,4.833333333333333,18.0,BatchInference,5.0
32005,RegionB,RegionB,843,843.0,846.8666666666667,3.8666666666666667,10.0,BatchInference,5.0
32006,RegionB,RegionB,1408,1408.0,1412.2833333333333,4.283333333333333,6.0,RealTimeInference,5.0
32007,RegionB,RegionB,2307,2307.0,2308.3166666666666,1.3166666666666667,4.0,RealTimeInference,5.0
32008,RegionD,RegionD,777,777.0,781.5,4.5,13.0,BatchInference,5.0
32009,RegionF,RegionF,1512,1516.0,1519.7333333333333,3.7333333333333334,7.0,BatchInference,5.0
32010,RegionA,RegionA,797,797.0,800.3666666666667,3.3666666666666667,4.0,RealTimeInference,5.0
32011,RegionD,RegionD,1420,1421.0,1423.55,2.55,67.0,AITraining,5.0
32012,RegionD,RegionD,1779,1781.0,1787.3,6.3,50.0,AITraining,5.0
32013,RegionC,RegionC,594,594.0,596.8333333333334,2.8333333333333335,19.0,BatchInference,5.0
32014,RegionD,RegionD,242,245.0,246.46666666666667,1.4666666666666666,22.0,BatchInference,5.0
32015,RegionF,RegionE,1555,1555.0,1561.1333333333334,6.133333333333334,74.0,AITraining,18.0
32016,RegionE,RegionE,104,104.0,109.6,5.6,4.0,RealTimeInference,5.0
32017,RegionC,RegionC,2300,2300.0,2306.05,6.05,73.0,AITraining,5.0
32018,RegionD,RegionD,1877,1877.0,1881.8333333333333,4.833333333333333,40.0,AITraining,5.0
32019,RegionB,RegionB,1913,1913.0,1917.85,4.85,3.0,RealTimeInference,5.0
32020,RegionD,RegionD,45,49.0,55.18333333333334,6.183333333333334,7.0,BatchInference,5.0
32021,RegionE,RegionE,1287,1287.0,1289.3333333333333,2.3333333333333335,70.0,AITraining,5.0
32022,RegionC,RegionC,1058,1058.0,1061.25,3.25,6.0,RealTimeInference,5.0
32023,RegionA,RegionA,992,992.0,992.8666666666667,0.8666666666666667,26.0,AITraining,5.0
32024,RegionA,RegionA,1584,1584.0,1587.45,3.45,4.0,RealTimeInference,5.0
32025,RegionB,RegionB,373,373.0,373.25,0.25,17.0,BatchInference,5.0
32026,RegionB,RegionB,364,364.0,368.68333333333334,4.683333333333334,6.0,RealTimeInference,5.0
32027,RegionE,RegionE,819,822.0,825.1166666666667,3.1166666666666667,111.0,AITraining,5.0
32028,RegionE,RegionF,1503,1503.0,1509.4666666666667,6.466666666666667,10.0,BatchInference,18.0
32029,RegionF,RegionF,1271,1274.0,1274.9333333333334,0.9333333333333333,22.0,BatchInference,5.0
32030,RegionB,RegionB,202,202.0,204.7,2.7,68.0,AITraining,5.0
32031,RegionD,RegionD,640,640.0,642.0666666666667,2.066666666666667,18.0,AITraining,5.0
32032,RegionD,RegionD,1477,1477.0,1482.5333333333333,5.533333333333333,68.0,AITraining,5.0
32033,RegionD,RegionD,709,709.0,712.2,3.2,6.0,BatchInference,5.0
32034,RegionD,RegionD,166,170.0,176.63333333333333,6.633333333333334,10.0,BatchInference,5.0
32035,RegionC,RegionC,1690,1690.0,1692.8666666666666,2.8666666666666667,1.0,RealTimeInference,5.0
32036,RegionA,RegionA,2211,2211.0,2216.25,5.25,4.0,RealTimeInference,5.0
32037,RegionD,RegionD,2355,2358.0,2358.633333333333,0.6333333333333333,45.0,AITraining,5.0
32038,RegionD,RegionD,750,750.0,755.3666666666667,5.366666666666666,40.0,AITraining,5.0
32039,RegionB,RegionB,775,775.0,781.4833333333333,6.483333333333333,3.0,RealTimeInference,5.0
32040,RegionE,RegionE,1063,1063.0,1065.4833333333333,2.4833333333333334,122.0,AITraining,5.0
32041,RegionC,RegionC,1474,1474.0,1479.55,5.55,5.0,RealTimeInference,5.0
32042,RegionF,RegionF,768,769.0,771.3166666666667,2.316666666666667,7.0,BatchInference,5.0
32043,RegionB,RegionB,1307,1307.0,1313.0833333333333,6.083333333333333,50.0,AITraining,5.0
32044,RegionD,RegionD,1231,1231.0,1235.8833333333334,4.883333333333334,23.0,AITraining,5.0
32045,RegionB,RegionB,2303,2303.0,2303.3166666666666,0.31666666666666665,11.0,BatchInference,5.0
32046,RegionE,RegionE,684,684.0,690.4166666666666,6.416666666666667,20.0,AITraining,5.0
32047,RegionC,RegionC,1335,1335.0,1339.2166666666667,4.216666666666667,7.0,RealTimeInference,5.0
32048,RegionC,RegionC,1976,1976.0,1978.7166666666667,2.716666666666667,5.0,RealTimeInference,5.0
32049,RegionF,RegionF,1991,1995.0,1996.6833333333334,1.6833333333333333,5.0,BatchInference,5.0
32050,RegionA,RegionA,720,720.0,725.6833333333333,5.683333333333334,15.0,BatchInference,5.0
32051,RegionD,RegionD,1109,1110.0,1116.4833333333333,6.483333333333333,30.0,AITraining,5.0
32052,RegionD,RegionD,1823,1824.0,1824.9,0.9,108.0,AITraining,5.0
32053,RegionD,RegionD,1455,1455.0,1455.4833333333333,0.48333333333333334,6.0,BatchInference,5.0
32054,RegionE,RegionE,1500,1500.0,1505.7333333333333,5.733333333333333,21.0,BatchInference,5.0
32055,RegionF,RegionF,418,418.0,423.3833333333333,5.383333333333334,15.0,BatchInference,5.0
32056,RegionA,RegionA,2109,2109.0,2114.4166666666665,5.416666666666667,1.0,RealTimeInference,5.0
32057,RegionD,RegionD,1364,1364.0,1367.6166666666666,3.6166666666666667,28.0,AITraining,5.0
32058,RegionB,RegionB,826,826.0,829.15,3.15,11.0,BatchInference,5.0
32059,RegionE,RegionE,770,774.0,777.4,3.4,17.0,AITraining,5.0
32060,RegionD,RegionD,2008,2008.0,2012.5833333333333,4.583333333333333,14.0,BatchInference,5.0
32061,RegionE,RegionE,1734,1734.0,1734.2666666666667,0.26666666666666666,14.0,BatchInference,5.0
32062,RegionF,RegionF,1859,1859.0,1861.5333333333333,2.533333333333333,4.0,BatchInference,5.0
32063,RegionA,RegionA,860,860.0,861.0666666666667,1.0666666666666667,7.0,RealTimeInference,5.0
32064,RegionA,RegionA,13,13.0,19.483333333333334,6.483333333333333,3.0,RealTimeInference,5.0
32065,RegionB,RegionB,686,686.0,686.4833333333333,0.48333333333333334,3.0,RealTimeInference,5.0
32066,RegionB,RegionB,292,292.0,295.93333333333334,3.933333333333333,4.0,RealTimeInference,5.0
32067,RegionC,RegionC,919,919.0,921.9,2.9,2.0,RealTimeInference,5.0
32068,RegionF,RegionF,2112,2116.0,2122.366666666667,6.366666666666666,99.0,AITraining,5.0
32069,RegionA,RegionA,1459,1459.0,1465.0333333333333,6.033333333333333,13.0,BatchInference,5.0
32070,RegionA,RegionA,1072,1072.0,1075.7333333333333,3.7333333333333334,6.0,RealTimeInference,5.0
32071,RegionA,RegionA,301,301.0,301.53333333333336,0.5333333333333333,4.0,RealTimeInference,5.0
32072,RegionC,RegionC,1176,1176.0,1177.8833333333334,1.8833333333333333,13.0,BatchInference,5.0
32073,RegionE,RegionE,2094,2094.0,2096.7166666666667,2.716666666666667,49.0,AITraining,5.0
32074,RegionC,RegionC,1375,1375.0,1375.2,0.2,7.0,RealTimeInference,5.0
32075,RegionF,RegionF,1358,1358.0,1364.65,6.65,14.0,BatchInference,5.0
32076,RegionA,RegionA,1181,1181.0,1183.0166666666667,2.0166666666666666,23.0,BatchInference,5.0
32077,RegionD,RegionD,2074,2074.0,2077.0666666666666,3.066666666666667,71.0,AITraining,5.0
32078,RegionD,RegionD,946,946.0,951.5166666666667,5.516666666666667,92.0,AITraining,5.0
32079,RegionE,RegionE,1740,1740.0,1744.9166666666667,4.916666666666667,83.0,AITraining,5.0
32080,RegionE,RegionE,820,822.0,824.8333333333334,2.8333333333333335,123.0,AITraining,5.0
32081,RegionF,RegionF,520,520.0,520.8666666666667,0.8666666666666667,53.0,AITraining,5.0
32082,RegionA,RegionA,617,617.0,619.35,2.35,12.0,BatchInference,5.0
32083,RegionA,RegionA,1172,1172.0,1176.4333333333334,4.433333333333334,13.0,BatchInference,5.0
32084,RegionA,RegionA,147,147.0,151.85,4.85,5.0,RealTimeInference,5.0
32085,RegionD,RegionD,787,787.0,791.8333333333334,4.833333333333333,92.0,AITraining,5.0
32086,RegionD,RegionD,1019,1019.0,1021.8833333333333,2.8833333333333333,18.0,BatchInference,5.0
32087,RegionE,RegionE,708,708.0,712.95,4.95,9.0,BatchInference,5.0
32088,RegionE,RegionE,1441,1441.0,1443.1666666666667,2.1666666666666665,6.0,RealTimeInference,5.0
32089,RegionA,RegionA,2007,2007.0,2007.5,0.5,1.0,RealTimeInference,5.0
32090,RegionA,RegionA,1173,1173.0,1173.5,0.5,1.0,RealTimeInference,5.0
32091,RegionB,RegionB,1720,1720.0,1725.1166666666666,5.116666666666666,10.0,BatchInference,5.0
32092,RegionB,RegionB,1771,1771.0,1777.05,6.05,3.0,RealTimeInference,5.0
32093,RegionE,RegionE,2351,2355.0,2360.1,5.1,93.0,AITraining,5.0
32094,RegionF,RegionF,2314,2315.0,2317.55,2.55,101.0,AITraining,5.0
32095,RegionA,RegionA,621,621.0,622.8666666666667,1.8666666666666667,112.0,AITraining,5.0
32096,RegionD,RegionD,1047,1047.0,1052.5833333333333,5.583333333333333,123.0,AITraining,5.0
32097,RegionB,RegionB,417,417.0,417.95,0.95,5.0,BatchInference,5.0
32098,RegionC,RegionC,1948,1948.0,1948.5166666666667,0.5166666666666667,13.0,BatchInference,5.0
32099,RegionD,RegionD,1700,1700.0,1703.0666666666666,3.066666666666667,19.0,BatchInference,5.0
32100,RegionC,RegionC,70,70.0,74.46666666666667,4.466666666666667,5.0,RealTimeInference,5.0
32101,RegionF,RegionF,190,190.0,191.41666666666666,1.4166666666666667,27.0,AITraining,5.0
32102,RegionB,RegionB,314,314.0,318.73333333333335,4.733333333333333,90.0,AITraining,5.0
32103,RegionA,RegionA,873,873.0,875.0666666666667,2.066666666666667,4.0,RealTimeInference,5.0
32104,RegionB,RegionB,664,664.0,669.3333333333334,5.333333333333333,2.0,RealTimeInference,5.0
32105,RegionB,RegionB,420,420.0,426.4166666666667,6.416666666666667,4.0,RealTimeInference,5.0
32106,RegionE,RegionE,572,572.0,577.9666666666667,5.966666666666667,93.0,AITraining,5.0
32107,RegionC,RegionC,2384,2384.0,2387.0833333333335,3.0833333333333335,3.0,RealTimeInference,5.0
32108,RegionF,RegionF,1488,1492.0,1495.55,3.55,9.0,BatchInference,5.0
32109,RegionA,RegionA,732,732.0,734.8833333333333,2.8833333333333333,5.0,RealTimeInference,5.0
32110,RegionA,RegionA,1710,1710.0,1714.2,4.2,2.0,RealTimeInference,5.0
32111,RegionD,RegionD,2097,2097.0,2098.116666666667,1.1166666666666667,30.0,AITraining,5.0
32112,RegionB,RegionB,558,558.0,562.6333333333333,4.633333333333334,4.0,RealTimeInference,5.0
